Response_ID,Release Period,State,Facility ID,Completed Surveys,Response Rate (%)
15502,07_2018,IN,151324,94,29
15503,07_2018,IN,151325,FEWER THAN 50,35
15504,07_2018,IN,151326,141,26
15505,07_2018,IN,151327,133,26
15506,07_2018,IN,151328,178,27
15507,07_2018,IN,151329,391,32
15508,07_2018,IN,151330,304,32
15509,07_2018,IN,151331,282,25
15510,07_2018,IN,151332,214,27
15511,07_2018,IN,151333,141,29
15512,07_2018,IN,151334,162,25
15513,07_2018,IN,151335,126,25
15514,07_2018,IA,160001,322,22
15515,07_2018,IA,160005,419,39
15516,07_2018,IA,160008,158,26
15517,07_2018,IA,160013,199,19
15518,07_2018,IA,160016,359,27
15519,07_2018,IA,160024,875,29
15520,07_2018,IA,160028,792,26
15521,07_2018,IA,160029,452,42
15522,07_2018,IA,160030,659,37
15523,07_2018,IA,160032,208,29
15524,07_2018,IA,160033,2892,31
15525,07_2018,IA,160040,322,42
15526,07_2018,IA,160045,480,28
15527,07_2018,IA,160047,961,39
15528,07_2018,IA,160057,585,29
15529,07_2018,IA,160058,470,27
15530,07_2018,IA,160064,1274,38
15531,07_2018,IA,160067,543,29
15532,07_2018,IA,160069,611,46
15533,07_2018,IA,160079,1480,32
15534,07_2018,IA,160080,725,29
15535,07_2018,IA,160082,3097,32
15536,07_2018,IA,160083,2124,27
15537,07_2018,IA,160089,286,23
15538,07_2018,IA,160101,201,15
15539,07_2018,IA,160104,690,27
15540,07_2018,IA,160110,578,30
15541,07_2018,IA,160112,339,41
15542,07_2018,IA,160117,625,36
15543,07_2018,IA,160122,310,32
15544,07_2018,IA,160124,184,31
15545,07_2018,IA,160146,625,25
15546,07_2018,IA,160147,323,32
15547,07_2018,IA,160153,959,28
15548,07_2018,IA,161300,Not Available,Not Available
15549,07_2018,IA,161301,144,36
15550,07_2018,IA,161302,357,38
15551,07_2018,IA,161303,100,56
15552,07_2018,IA,161304,FEWER THAN 50,37
15553,07_2018,IA,161305,Not Available,Not Available
15554,07_2018,IA,161306,Not Available,Not Available
15555,07_2018,IA,161307,FEWER THAN 50,44
15556,07_2018,IA,161308,FEWER THAN 50,36
15557,07_2018,IA,161309,50,29
15558,07_2018,IA,161310,Not Available,Not Available
15559,07_2018,IA,161311,Not Available,Not Available
15560,07_2018,IA,161312,87,42
15561,07_2018,IA,161313,64,41
15562,07_2018,IA,161314,89,37
15563,07_2018,IA,161315,Not Available,Not Available
15564,07_2018,IA,161316,76,40
15565,07_2018,IA,161317,88,47
15566,07_2018,IA,161318,172,36
15567,07_2018,IA,161319,FEWER THAN 50,41
15568,07_2018,IA,161320,Not Available,Not Available
15569,07_2018,IA,161321,FEWER THAN 50,33
15570,07_2018,IA,161322,FEWER THAN 50,43
15571,07_2018,IA,161323,55,38
15572,07_2018,IA,161324,Not Available,Not Available
15573,07_2018,IA,161325,Not Available,Not Available
15574,07_2018,IA,161326,51,32
15575,07_2018,IA,161327,62,39
15576,07_2018,IA,161328,FEWER THAN 50,26
15577,07_2018,IA,161329,52,39
15578,07_2018,IA,161330,FEWER THAN 50,47
15579,07_2018,IA,161331,58,39
15580,07_2018,IA,161332,FEWER THAN 50,25
15581,07_2018,IA,161333,76,31
15582,07_2018,IA,161334,68,35
15583,07_2018,IA,161335,73,43
15584,07_2018,IA,161336,52,35
15585,07_2018,IA,161337,52,31
15586,07_2018,IA,161338,59,35
15587,07_2018,IA,161339,194,36
15588,07_2018,IA,161340,FEWER THAN 50,41
15589,07_2018,IA,161341,71,34
15590,07_2018,IA,161342,82,24
15591,07_2018,IA,161343,227,34
15592,07_2018,IA,161344,134,36
15593,07_2018,IA,161345,117,42
15594,07_2018,IA,161346,132,32
15595,07_2018,IA,161347,151,57
15596,07_2018,IA,161348,56,29
15597,07_2018,IA,161349,75,47
15598,07_2018,IA,161350,126,42
15599,07_2018,IA,161351,115,34
15600,07_2018,IA,161352,83,31
15601,07_2018,IA,161353,147,33
15602,07_2018,IA,161354,FEWER THAN 50,40
15603,07_2018,IA,161355,77,33
15604,07_2018,IA,161356,84,29
15605,07_2018,IA,161357,FEWER THAN 50,30
15606,07_2018,IA,161358,Not Available,Not Available
15607,07_2018,IA,161359,149,30
15608,07_2018,IA,161360,219,37
15609,07_2018,IA,161361,113,29
15610,07_2018,IA,161362,174,34
15611,07_2018,IA,161363,155,37
15612,07_2018,IA,161364,132,40
15613,07_2018,IA,161365,205,30
15614,07_2018,IA,161366,80,27
15615,07_2018,IA,161367,360,32
15616,07_2018,IA,161368,129,32
15617,07_2018,IA,161369,152,30
15618,07_2018,IA,161370,FEWER THAN 50,32
15619,07_2018,IA,161371,266,38
15620,07_2018,IA,161372,227,32
15621,07_2018,IA,161373,Not Available,Not Available
15622,07_2018,IA,161374,181,34
15623,07_2018,IA,161375,222,30
15624,07_2018,IA,161376,124,26
15625,07_2018,IA,161377,101,27
15626,07_2018,IA,161378,Not Available,Not Available
15627,07_2018,IA,161379,203,35
15628,07_2018,IA,161380,FEWER THAN 50,23
15629,07_2018,IA,161381,75,25
15630,07_2018,KS,170006,616,35
15631,07_2018,KS,170009,177,26
15632,07_2018,KS,170012,1208,26
15633,07_2018,KS,170013,727,29
15634,07_2018,KS,170014,249,28
15635,07_2018,KS,170016,1361,24
15636,07_2018,KS,170017,290,25
15637,07_2018,KS,170020,673,24
15638,07_2018,KS,170023,375,21
15639,07_2018,KS,170027,249,28
15640,07_2018,KS,170039,Not Available,Not Available
15641,07_2018,KS,170040,3330,25
15642,07_2018,KS,170049,1284,26
15643,07_2018,KS,170058,172,28
15644,07_2018,KS,170068,415,29
15645,07_2018,KS,170074,160,25
15646,07_2018,KS,170075,58,58
15647,07_2018,KS,170086,2326,24
15648,07_2018,KS,170103,371,39
15649,07_2018,KS,170104,2491,25
15650,07_2018,KS,170105,175,35
15651,07_2018,KS,170109,159,37
15652,07_2018,KS,170110,FEWER THAN 50,23
15653,07_2018,KS,170120,446,30
15654,07_2018,KS,170122,4757,33
15655,07_2018,KS,170123,1596,22
15656,07_2018,KS,170133,155,24
15657,07_2018,KS,170137,1038,27
15658,07_2018,KS,170142,918,40
15659,07_2018,KS,170145,271,24
15660,07_2018,KS,170146,370,27
15661,07_2018,KS,170150,143,25
15662,07_2018,KS,170166,50,19
15663,07_2018,KS,170175,332,28
15664,07_2018,KS,170176,1053,19
15665,07_2018,KS,170182,1242,25
15666,07_2018,KS,170183,1308,69
15667,07_2018,KS,170185,547,32
15668,07_2018,KS,170186,639,47
15669,07_2018,KS,170187,494,67
15670,07_2018,KS,170188,340,44
15671,07_2018,KS,170190,350,64
15672,07_2018,KS,170191,461,39
15673,07_2018,KS,170194,Not Available,Not Available
15674,07_2018,KS,170196,406,41
15675,07_2018,KS,170197,564,35
15676,07_2018,KS,170198,83,37
15677,07_2018,KS,170199,69,36
15678,07_2018,KS,170200,324,38
15679,07_2018,KS,170201,108,27
15680,07_2018,KS,170203,408,58
15681,07_2018,KS,171300,Not Available,Not Available
15682,07_2018,KS,171301,Not Available,Not Available
15683,07_2018,KS,171302,Not Available,Not Available
15684,07_2018,KS,171303,Not Available,Not Available
15685,07_2018,KS,171304,Not Available,Not Available
15686,07_2018,KS,171306,Not Available,Not Available
15687,07_2018,KS,171307,Not Available,Not Available
15688,07_2018,KS,171308,Not Available,Not Available
15689,07_2018,KS,171309,Not Available,Not Available
15690,07_2018,KS,171310,51,28
15691,07_2018,KS,171311,77,31
15692,07_2018,KS,171312,Not Available,Not Available
15693,07_2018,KS,171313,109,26
15694,07_2018,KS,171314,Not Available,Not Available
15695,07_2018,KS,171315,FEWER THAN 50,27
15696,07_2018,KS,171316,FEWER THAN 50,35
15697,07_2018,KS,171317,Not Available,Not Available
15698,07_2018,KS,171318,Not Available,Not Available
15699,07_2018,KS,171319,FEWER THAN 50,35
15700,07_2018,KS,171320,Not Available,Not Available
15701,07_2018,KS,171321,67,40
15702,07_2018,KS,171322,Not Available,Not Available
15703,07_2018,KS,171323,Not Available,Not Available
15704,07_2018,KS,171324,Not Available,Not Available
15705,07_2018,KS,171325,FEWER THAN 50,25
15706,07_2018,KS,171326,Not Available,Not Available
15707,07_2018,KS,171327,77,39
15708,07_2018,KS,171328,Not Available,Not Available
15709,07_2018,KS,171329,FEWER THAN 50,47
15710,07_2018,KS,171330,50,25
15711,07_2018,KS,171331,Not Available,Not Available
15712,07_2018,KS,171332,Not Available,Not Available
15713,07_2018,KS,171333,86,33
15714,07_2018,KS,171334,Not Available,Not Available
15715,07_2018,KS,171335,Not Available,Not Available
15716,07_2018,KS,171336,Not Available,Not Available
15717,07_2018,KS,171337,55,43
15718,07_2018,KS,171338,67,42
15719,07_2018,KS,171339,110,29
15720,07_2018,KS,171340,FEWER THAN 50,42
15721,07_2018,KS,171341,90,23
15722,07_2018,KS,171342,Not Available,Not Available
15723,07_2018,KS,171343,Not Available,Not Available
15724,07_2018,KS,171344,52,31
15725,07_2018,KS,171345,Not Available,Not Available
15726,07_2018,KS,171346,Not Available,Not Available
15727,07_2018,KS,171347,FEWER THAN 50,40
15728,07_2018,KS,171348,FEWER THAN 50,28
15729,07_2018,KS,171349,FEWER THAN 50,32
15730,07_2018,KS,171350,FEWER THAN 50,29
15731,07_2018,KS,171351,Not Available,Not Available
15732,07_2018,KS,171352,Not Available,Not Available
15733,07_2018,KS,171353,FEWER THAN 50,35
15734,07_2018,KS,171354,79,25
15735,07_2018,KS,171355,FEWER THAN 50,37
15736,07_2018,KS,171356,FEWER THAN 50,51
15737,07_2018,KS,171357,Not Available,Not Available
15738,07_2018,KS,171358,FEWER THAN 50,32
15739,07_2018,KS,171359,Not Available,Not Available
15740,07_2018,KS,171360,Not Available,Not Available
15741,07_2018,KS,171361,128,35
15742,07_2018,KS,171362,113,25
15743,07_2018,KS,171363,81,25
15744,07_2018,KS,171364,FEWER THAN 50,46
15745,07_2018,KS,171365,Not Available,Not Available
15746,07_2018,KS,171366,Not Available,Not Available
15747,07_2018,KS,171367,55,30
15748,07_2018,KS,171368,59,37
15749,07_2018,KS,171369,FEWER THAN 50,33
15750,07_2018,KS,171370,FEWER THAN 50,21
15751,07_2018,KS,171371,175,41
15752,07_2018,KS,171372,FEWER THAN 50,19
15753,07_2018,KS,171373,90,23
15754,07_2018,KS,171374,65,39
15755,07_2018,KS,171375,242,38
15756,07_2018,KS,171376,FEWER THAN 50,26
15757,07_2018,KS,171377,128,52
15758,07_2018,KS,171378,98,32
15759,07_2018,KS,171379,Not Available,Not Available
15760,07_2018,KS,171380,326,25
15761,07_2018,KS,171381,77,28
15762,07_2018,KS,171382,202,26
15763,07_2018,KS,171383,207,26
15764,07_2018,KS,171384,325,25
15765,07_2018,KS,173300,Not Available,Not Available
15766,07_2018,KY,180001,1263,31
15767,07_2018,KY,180002,346,25
15768,07_2018,KY,180004,160,22
15769,07_2018,KY,180005,255,23
15770,07_2018,KY,180009,342,17
15771,07_2018,KY,180010,1327,28
15772,07_2018,KY,180011,950,25
15773,07_2018,KY,180012,624,25
15774,07_2018,KY,180013,448,17
15775,07_2018,KY,180016,212,24
15776,07_2018,KY,180017,429,18
15777,07_2018,KY,180018,419,19
15778,07_2018,KY,180019,351,32
15779,07_2018,KY,180020,155,25
15780,07_2018,KY,180021,Not Available,Not Available
15781,07_2018,KY,180024,182,25
15782,07_2018,KY,180025,416,31
15783,07_2018,KY,180027,485,22
15784,07_2018,KY,180029,639,23
15785,07_2018,KY,180035,3883,34
15786,07_2018,KY,180036,792,25
15787,07_2018,KY,180038,1572,36
15788,07_2018,KY,180040,3181,26
15789,07_2018,KY,180043,149,11
15790,07_2018,KY,180044,1980,26
15791,07_2018,KY,180045,1272,32
15792,07_2018,KY,180046,106,26
15793,07_2018,KY,180048,580,26
15794,07_2018,KY,180049,414,21
15795,07_2018,KY,180050,324,23
15796,07_2018,KY,180051,745,22
15797,07_2018,KY,180053,174,36
15798,07_2018,KY,180056,299,13
15799,07_2018,KY,180064,188,23
15800,07_2018,KY,180066,212,37
15801,07_2018,KY,180067,1354,18
15802,07_2018,KY,180069,194,19
15803,07_2018,KY,180070,263,18
15804,07_2018,KY,180078,274,26
15805,07_2018,KY,180079,259,26
15806,07_2018,KY,180080,616,16
15807,07_2018,KY,180087,449,27
15808,07_2018,KY,180088,4352,24
15809,07_2018,KY,180092,343,26
15810,07_2018,KY,180093,695,18
15811,07_2018,KY,180095,113,28
15812,07_2018,KY,180101,389,29
15813,07_2018,KY,180102,480,28
15814,07_2018,KY,180103,1865,27
15815,07_2018,KY,180104,1412,26
15816,07_2018,KY,180105,282,33
15817,07_2018,KY,180106,121,25
15818,07_2018,KY,180115,121,21
15819,07_2018,KY,180116,378,30
15820,07_2018,KY,180124,968,25
15821,07_2018,KY,180127,899,22
15822,07_2018,KY,180128,333,30
15823,07_2018,KY,180130,2353,30
15824,07_2018,KY,180132,478,33
15825,07_2018,KY,180138,332,22
15826,07_2018,KY,180139,299,23
15827,07_2018,KY,180141,1626,21
15828,07_2018,KY,180143,770,25
15829,07_2018,KY,180149,Not Available,Not Available
15830,07_2018,KY,181301,147,19
15831,07_2018,KY,181302,87,28
15832,07_2018,KY,181304,Not Available,Not Available
15833,07_2018,KY,181305,184,25
15834,07_2018,KY,181306,107,23
15835,07_2018,KY,181307,Not Available,Not Available
15836,07_2018,KY,181308,70,35
15837,07_2018,KY,181309,175,44
15838,07_2018,KY,181310,57,18
15839,07_2018,KY,181311,61,43
15840,07_2018,KY,181312,Not Available,Not Available
15841,07_2018,KY,181314,FEWER THAN 50,16
15842,07_2018,KY,181315,86,15
15843,07_2018,KY,181316,Not Available,Not Available
15844,07_2018,KY,181317,148,36
15845,07_2018,KY,181318,169,24
15846,07_2018,KY,181319,136,23
15847,07_2018,KY,181320,126,24
15848,07_2018,KY,181321,94,36
15849,07_2018,KY,181322,54,34
15850,07_2018,KY,181323,166,28
15851,07_2018,KY,181324,87,18
15852,07_2018,KY,181325,86,37
15853,07_2018,KY,181327,118,29
15854,07_2018,KY,181328,63,19
15855,07_2018,KY,181329,222,30
15856,07_2018,KY,181330,98,26
15857,07_2018,KY,181331,FEWER THAN 50,28
15858,07_2018,LA,190002,911,20
15859,07_2018,LA,190004,354,23
15860,07_2018,LA,190005,1393,27
15861,07_2018,LA,190006,252,15
15862,07_2018,LA,190007,283,14
15863,07_2018,LA,190008,609,21
15864,07_2018,LA,190011,325,10
15865,07_2018,LA,190013,441,22
15866,07_2018,LA,190014,327,22
15867,07_2018,LA,190015,471,14
15868,07_2018,LA,190017,503,15
15869,07_2018,LA,190019,541,20
15870,07_2018,LA,190020,416,17
15871,07_2018,LA,190025,70,17
15872,07_2018,LA,190026,1144,20
15873,07_2018,LA,190027,420,21
15874,07_2018,LA,190034,164,17
15875,07_2018,LA,190036,4140,18
15876,07_2018,LA,190039,1173,27
15877,07_2018,LA,190040,1236,19
15878,07_2018,LA,190041,692,25
15879,07_2018,LA,190044,406,23
15880,07_2018,LA,190045,623,23
15881,07_2018,LA,190046,1249,24
15882,07_2018,LA,190050,326,20
15883,07_2018,LA,190053,391,25
15884,07_2018,LA,190054,326,18
15885,07_2018,LA,190060,474,18
15886,07_2018,LA,190064,851,19
15887,07_2018,LA,190065,2678,24
15888,07_2018,LA,190079,145,17
15889,07_2018,LA,190081,162,26
15890,07_2018,LA,190086,578,26
15891,07_2018,LA,190088,130,20
15892,07_2018,LA,190090,102,16
15893,07_2018,LA,190098,1430,14
15894,07_2018,LA,190099,100,16
15895,07_2018,LA,190102,864,22
15896,07_2018,LA,190106,58,13
15897,07_2018,LA,190111,2001,33
15898,07_2018,LA,190114,95,17
15899,07_2018,LA,190116,183,21
15900,07_2018,LA,190118,67,25
15901,07_2018,LA,190125,337,23
15902,07_2018,LA,190128,640,13
15903,07_2018,LA,190133,FEWER THAN 50,30
15904,07_2018,LA,190140,59,18
15905,07_2018,LA,190144,433,27
15906,07_2018,LA,190145,75,21
15907,07_2018,LA,190146,585,24
15908,07_2018,LA,190151,118,19
15909,07_2018,LA,190160,1048,24
15910,07_2018,LA,190164,356,24
15911,07_2018,LA,190167,489,22
15912,07_2018,LA,190176,1894,22
15913,07_2018,LA,190183,385,18
15914,07_2018,LA,190184,114,46
15915,07_2018,LA,190190,216,33
15916,07_2018,LA,190199,Not Available,Not Available
15917,07_2018,LA,190201,440,21
15918,07_2018,LA,190202,780,15
15919,07_2018,LA,190204,629,19
15920,07_2018,LA,190205,650,18
15921,07_2018,LA,190208,134,32
15922,07_2018,LA,190218,76,27
15923,07_2018,LA,190236,656,34
15924,07_2018,LA,190241,96,47
15925,07_2018,LA,190242,510,18
15926,07_2018,LA,190245,90,37
15927,07_2018,LA,190246,154,39
15928,07_2018,LA,190251,166,46
15929,07_2018,LA,190255,223,46
15930,07_2018,LA,190256,FEWER THAN 50,34
15931,07_2018,LA,190259,390,42
15932,07_2018,LA,190263,573,39
15933,07_2018,LA,190266,499,37
15934,07_2018,LA,190267,168,43
15935,07_2018,LA,190268,57,42
15936,07_2018,LA,190270,363,35
15937,07_2018,LA,190274,710,15
15938,07_2018,LA,190278,643,50
15939,07_2018,LA,190297,120,34
15940,07_2018,LA,190298,575,51
15941,07_2018,LA,190300,Not Available,Not Available
15942,07_2018,LA,190302,Not Available,Not Available
15943,07_2018,LA,190303,162,30
15944,07_2018,LA,190307,Not Available,Not Available
15945,07_2018,LA,190308,168,18
15946,07_2018,LA,190312,206,16
15947,07_2018,LA,190313,118,16
15948,07_2018,LA,191300,Not Available,Not Available
15949,07_2018,LA,191301,FEWER THAN 50,33
15950,07_2018,LA,191302,74,28
15951,07_2018,LA,191303,Not Available,Not Available
15952,07_2018,LA,191304,144,34
15953,07_2018,LA,191305,72,18
15954,07_2018,LA,191306,Not Available,Not Available
15955,07_2018,LA,191307,Not Available,Not Available
15956,07_2018,LA,191308,Not Available,Not Available
15957,07_2018,LA,191309,Not Available,Not Available
15958,07_2018,LA,191310,58,16
15959,07_2018,LA,191311,Not Available,Not Available
15960,07_2018,LA,191312,Not Available,Not Available
15961,07_2018,LA,191313,Not Available,Not Available
15962,07_2018,LA,191314,Not Available,Not Available
15963,07_2018,LA,191315,53,12
15964,07_2018,LA,191316,Not Available,Not Available
15965,07_2018,LA,191317,80,26
15966,07_2018,LA,191318,Not Available,Not Available
15967,07_2018,LA,191319,Not Available,Not Available
15968,07_2018,LA,191320,Not Available,Not Available
15969,07_2018,LA,191321,74,14
15970,07_2018,LA,191322,FEWER THAN 50,25
15971,07_2018,LA,191323,62,21
15972,07_2018,LA,191324,164,19
15973,07_2018,LA,191325,81,17
15974,07_2018,LA,191326,Not Available,Not Available
15975,07_2018,LA,193300,Not Available,Not Available
15976,07_2018,LA,193301,Not Available,Not Available
15977,07_2018,ME,200001,684,32
15978,07_2018,ME,200008,443,39
15979,07_2018,ME,200009,426,33
15980,07_2018,ME,200018,398,27
15981,07_2018,ME,200019,1125,27
15982,07_2018,ME,200020,415,32
15983,07_2018,ME,200021,407,28
15984,07_2018,ME,200024,713,28
15985,07_2018,ME,200031,248,25
15986,07_2018,ME,200033,2000,28
15987,07_2018,ME,200034,472,21
15988,07_2018,ME,200037,345,27
15989,07_2018,ME,200039,623,27
15990,07_2018,ME,200041,263,28
15991,07_2018,ME,200050,479,30
15992,07_2018,ME,200052,296,38
15993,07_2018,ME,200063,517,31
15994,07_2018,ME,201300,109,33
15995,07_2018,ME,201301,FEWER THAN 50,38
15996,07_2018,ME,201302,402,35
15997,07_2018,ME,201303,85,29
15998,07_2018,ME,201304,144,24
15999,07_2018,ME,201305,88,21
16000,07_2018,ME,201306,156,21
16001,07_2018,ME,201307,191,34
16002,07_2018,ME,201308,195,27
16003,07_2018,ME,201309,230,27
16004,07_2018,ME,201310,163,25
16005,07_2018,ME,201311,163,28
16006,07_2018,ME,201312,259,27
16007,07_2018,ME,201313,108,25
16008,07_2018,ME,201314,296,29
16009,07_2018,ME,201315,211,26
16010,07_2018,MD,210001,719,24
16011,07_2018,MD,210002,734,18
16012,07_2018,MD,210003,1152,16
16013,07_2018,MD,210004,2262,17
16014,07_2018,MD,210005,1846,29
16015,07_2018,MD,210006,432,21
16016,07_2018,MD,210008,807,26
16017,07_2018,MD,210009,3115,21
16018,07_2018,MD,210011,2252,34
16019,07_2018,MD,210012,675,17
16020,07_2018,MD,210013,213,15
16021,07_2018,MD,210015,475,24
16022,07_2018,MD,210016,911,24
16023,07_2018,MD,210017,427,33
16024,07_2018,MD,210018,503,23
16025,07_2018,MD,210019,756,26
16026,07_2018,MD,210022,1798,31
16027,07_2018,MD,210023,1181,26
16028,07_2018,MD,210024,461,27
16029,07_2018,MD,210027,2035,32
16030,07_2018,MD,210028,408,24
16031,07_2018,MD,210029,1305,19
16032,07_2018,MD,210030,246,23
16033,07_2018,MD,210032,429,22
16034,07_2018,MD,210033,494,29
16035,07_2018,MD,210034,551,23
16036,07_2018,MD,210035,676,18
16037,07_2018,MD,210037,899,24
16038,07_2018,MD,210038,342,18
16039,07_2018,MD,210039,463,21
16040,07_2018,MD,210040,528,17
16041,07_2018,MD,210043,659,22
16042,07_2018,MD,210044,452,24
16043,07_2018,MD,210045,FEWER THAN 50,26
16044,07_2018,MD,210048,2153,20
16045,07_2018,MD,210049,637,26
16046,07_2018,MD,210051,447,21
16047,07_2018,MD,210055,254,15
16048,07_2018,MD,210056,399,21
16049,07_2018,MD,210057,1264,21
16050,07_2018,MD,210058,Not Available,Not Available
16051,07_2018,MD,210060,241,17
16052,07_2018,MD,210061,600,35
16053,07_2018,MD,210062,667,24
16054,07_2018,MD,210063,922,32
16055,07_2018,MD,210064,FEWER THAN 50,11
16056,07_2018,MD,210065,614,18
16057,07_2018,MD,213300,Not Available,Not Available
16058,07_2018,MD,213301,Not Available,Not Available
16059,07_2018,MA,220001,759,23
16060,07_2018,MA,220002,2288,27
16061,07_2018,MA,220008,366,22
16062,07_2018,MA,220010,952,19
16063,07_2018,MA,220011,580,12
16064,07_2018,MA,220012,2990,31
16065,07_2018,MA,220015,581,32
16066,07_2018,MA,220016,374,28
16067,07_2018,MA,220017,340,14
16068,07_2018,MA,220019,630,24
16069,07_2018,MA,220020,977,24
16070,07_2018,MA,220024,481,21
16071,07_2018,MA,220029,990,29
16072,07_2018,MA,220030,457,31
16073,07_2018,MA,220031,2045,12
16074,07_2018,MA,220033,1314,25
16075,07_2018,MA,220035,1981,20
16076,07_2018,MA,220036,840,24
16077,07_2018,MA,220046,474,25
16078,07_2018,MA,220049,371,25
16079,07_2018,MA,220052,582,17
16080,07_2018,MA,220058,Not Available,Not Available
16081,07_2018,MA,220060,1147,30
16082,07_2018,MA,220062,Not Available,Not Available
16083,07_2018,MA,220063,1929,21
16084,07_2018,MA,220065,324,28
16085,07_2018,MA,220066,1859,27
16086,07_2018,MA,220070,1412,26
16087,07_2018,MA,220071,4988,22
16088,07_2018,MA,220073,735,19
16089,07_2018,MA,220074,1792,21
16090,07_2018,MA,220075,361,33
16091,07_2018,MA,220077,2902,29
16092,07_2018,MA,220080,892,24
16093,07_2018,MA,220083,520,30
16094,07_2018,MA,220084,804,31
16095,07_2018,MA,220086,5131,24
16096,07_2018,MA,220088,940,54
16097,07_2018,MA,220090,707,27
16098,07_2018,MA,220095,377,28
16099,07_2018,MA,220098,256,26
16100,07_2018,MA,220100,826,24
