License_ID,State,Latitude
License_2961,Taranaki (1),-1134.074195
License_2962,Auckland (7),-1134.444176
License_2963,Bay Of Plenty (2),-1134.814156
License_2964,Auckland (7),-1135.184136
License_2965,Bay Of Plenty (2),-1135.554116
License_2966,Canterbury (4),-1135.924097
License_2967,Gisborne (3),-1136.294077
License_2968,Manawatu Wanganui (6),-1136.664057
License_2969,Marlborough (1),-1137.034037
License_2970,Nelson (1),-1137.404018
License_2971,Northland (1),-1137.773998
License_2972,Otago (3),-1138.143978
License_2973,Southland (1),-1138.513958
License_2974,Taranaki (1),-1138.883939
License_2975,Auckland (7),-1139.253919
License_2976,Bay Of Plenty (2),-1139.623899
License_2977,Auckland (7),-1139.993879
License_2978,Bay Of Plenty (2),-1140.363859
License_2979,Canterbury (4),-1140.73384
License_2980,Gisborne (3),-1141.10382
License_2981,Manawatu Wanganui (6),-1141.4738
License_2982,Marlborough (1),-1141.84378
License_2983,Nelson (1),-1142.213761
License_2984,Northland (1),-1142.583741
License_2985,Otago (3),-1142.953721
License_2986,Southland (1),-1143.323701
License_2987,Taranaki (1),-1143.693682
License_2988,Auckland (7),-1144.063662
License_2989,Bay Of Plenty (2),-1144.433642
License_2990,Auckland (7),-1144.803622
License_2991,Bay Of Plenty (2),-1145.173603
License_2992,Canterbury (4),-1145.543583
License_2993,Gisborne (3),-1145.913563
License_2994,Manawatu Wanganui (6),-1146.283543
License_2995,Marlborough (1),-1146.653523
License_2996,Nelson (1),-1147.023504
License_2997,Northland (1),-1147.393484
License_2998,Otago (3),-1147.763464
License_2999,Southland (1),-1148.133444
License_3000,Taranaki (1),-1148.503425
License_3001,Auckland (7),-1148.873405
License_3002,Bay Of Plenty (2),-1149.243385
License_3003,Auckland (7),-1149.613365
License_3004,Bay Of Plenty (2),-1149.983346
License_3005,Canterbury (4),-1150.353326
License_3006,Gisborne (3),-1150.723306
License_3007,Manawatu Wanganui (6),-1151.093286
License_3008,Marlborough (1),-1151.463267
License_3009,Nelson (1),-1151.833247
License_3010,Northland (1),-1152.203227
License_3011,Otago (3),-1152.573207
License_3012,Southland (1),-1152.943187
License_3013,Taranaki (1),-1153.313168
License_3014,Auckland (7),-1153.683148
License_3015,Bay Of Plenty (2),-1154.053128
License_3016,Auckland (7),-1154.423108
License_3017,Bay Of Plenty (2),-1154.793089
License_3018,Canterbury (4),-1155.163069
License_3019,Gisborne (3),-1155.533049
License_3020,Manawatu Wanganui (6),-1155.903029
License_3021,Marlborough (1),-1156.27301
License_3022,Nelson (1),-1156.64299
License_3023,Northland (1),-1157.01297
License_3024,Otago (3),-1157.38295
License_3025,Southland (1),-1157.752931
License_3026,Taranaki (1),-1158.122911
License_3027,Auckland (7),-1158.492891
License_3028,Bay Of Plenty (2),-1158.862871
License_3029,Auckland (7),-1159.232851
License_3030,Bay Of Plenty (2),-1159.602832
License_3031,Canterbury (4),-1159.972812
License_3032,Gisborne (3),-1160.342792
License_3033,Manawatu Wanganui (6),-1160.712772
License_3034,Marlborough (1),-1161.082753
License_3035,Nelson (1),-1161.452733
License_3036,Northland (1),-1161.822713
License_3037,Auckland (7),-1162.192693
License_3038,Bay Of Plenty (2),-1162.562674
License_3039,Canterbury (4),-1162.932654
License_3040,Gisborne (3),-1163.302634
License_3041,Manawatu Wanganui (6),-1163.672614
License_3042,Marlborough (1),-1164.042595
License_3043,Nelson (1),-1164.412575
License_3044,Northland (1),-1164.782555
License_3045,Otago (3),-1165.152535
License_3046,Southland (1),-1165.522516
License_3047,Taranaki (1),-1165.892496
License_3048,Auckland (7),-1166.262476
License_3049,Bay Of Plenty (2),-1166.632456
License_3050,Auckland (7),-1167.002436
License_3051,Bay Of Plenty (2),-1167.372417
License_3052,Canterbury (4),-1167.742397
License_3053,Gisborne (3),-1168.112377
License_3054,Manawatu Wanganui (6),-1168.482357
License_3055,Marlborough (1),-1168.852338
License_3056,Nelson (1),-1169.222318
License_3057,Northland (1),-1169.592298
License_3058,Otago (3),-1169.962278
License_3059,Southland (1),-1170.332259
License_3060,Taranaki (1),-1170.702239
License_3061,Auckland (7),-1171.072219
License_3062,Bay Of Plenty (2),-1171.442199
License_3063,Auckland (7),-1171.81218
License_3064,Bay Of Plenty (2),-1172.18216
License_3065,Canterbury (4),-1172.55214
License_3066,Gisborne (3),-1172.92212
License_3067,Manawatu Wanganui (6),-1173.2921
License_3068,Marlborough (1),-1173.662081
License_3069,Nelson (1),-1174.032061
License_3070,Northland (1),-1174.402041
License_3071,Otago (3),-1174.772021
License_3072,Southland (1),-1175.142002
License_3073,Taranaki (1),-1175.511982
License_3074,Auckland (7),-1175.881962
License_3075,Bay Of Plenty (2),-1176.251942
License_3076,Auckland (7),-1176.621923
License_3077,Bay Of Plenty (2),-1176.991903
License_3078,Canterbury (4),-1177.361883
License_3079,Gisborne (3),-1177.731863
License_3080,Manawatu Wanganui (6),-1178.101844
License_3081,Marlborough (1),-1178.471824
License_3082,Nelson (1),-1178.841804
License_3083,Northland (1),-1179.211784
License_3084,Otago (3),-1179.581764
License_3085,Southland (1),-1179.951745
License_3086,Taranaki (1),-1180.321725
License_3087,Auckland (7),-1180.691705
License_3088,Bay Of Plenty (2),-1181.061685
License_3089,Auckland (7),-1181.431666
License_3090,Bay Of Plenty (2),-1181.801646
License_3091,Canterbury (4),-1182.171626
License_3092,Gisborne (3),-1182.541606
License_3093,Manawatu Wanganui (6),-1182.911587
License_3094,Marlborough (1),-1183.281567
License_3095,Nelson (1),-1183.651547
License_3096,Northland (1),-1184.021527
License_3097,Otago (3),-1184.391508
License_3098,Southland (1),-1184.761488
License_3099,Taranaki (1),-1185.131468
License_3100,Auckland (7),-1185.501448
License_3101,Bay Of Plenty (2),-1185.871428
License_3102,Auckland (7),-1186.241409
License_3103,Bay Of Plenty (2),-1186.611389
License_3104,Canterbury (4),-1186.981369
License_3105,Gisborne (3),-1187.351349
License_3106,Manawatu Wanganui (6),-1187.72133
License_3107,Marlborough (1),-1188.09131
License_3108,Nelson (1),-1188.46129
License_3109,Northland (1),-1188.83127
License_3110,Otago (3),-1189.201251
License_3111,Southland (1),-1189.571231
License_3112,Taranaki (1),-1189.941211
License_3113,Auckland (7),-1190.311191
License_3114,Bay Of Plenty (2),-1190.681172
License_3115,Auckland (7),-1191.051152
License_3116,Bay Of Plenty (2),-1191.421132
License_3117,Canterbury (4),-1191.791112
License_3118,Gisborne (3),-1192.161092
License_3119,Manawatu Wanganui (6),-1192.531073
License_3120,Marlborough (1),-1192.901053
License_3121,Nelson (1),-1193.271033
License_3122,Northland (1),-1193.641013
License_3123,Otago (3),-1194.010994
License_3124,Southland (1),-1194.380974
License_3125,Taranaki (1),-1194.750954
License_3126,Auckland (7),-1195.120934
License_3127,Bay Of Plenty (2),-1195.490915
License_3128,Auckland (7),-1195.860895
License_3129,Bay Of Plenty (2),-1196.230875
License_3130,Canterbury (4),-1196.600855
License_3131,Gisborne (3),-1196.970836
License_3132,Manawatu Wanganui (6),-1197.340816
License_3133,Marlborough (1),-1197.710796
License_3134,Nelson (1),-1198.080776
License_3135,Northland (1),-1198.450756
License_3136,Otago (3),-1198.820737
License_3137,Southland (1),-1199.190717
License_3138,Taranaki (1),-1199.560697
License_3139,Auckland (7),-1199.930677
License_3140,Bay Of Plenty (2),-1200.300658
License_3141,Auckland (7),-1200.670638
License_3142,Bay Of Plenty (2),-1201.040618
License_3143,Canterbury (4),-1201.410598
License_3144,Gisborne (3),-1201.780579
License_3145,Manawatu Wanganui (6),-1202.150559
License_3146,Marlborough (1),-1202.520539
License_3147,Nelson (1),-1202.890519
License_3148,Northland (1),-1203.2605
License_3149,Otago (3),-1203.63048
License_3150,Southland (1),-1204.00046
License_3151,Taranaki (1),-1204.37044
License_3152,Auckland (7),-1204.74042
License_3153,Bay Of Plenty (2),-1205.110401
License_3154,Auckland (7),-1205.480381
License_3155,Bay Of Plenty (2),-1205.850361
License_3156,Canterbury (4),-1206.220341
License_3157,Gisborne (3),-1206.590322
License_3158,Manawatu Wanganui (6),-1206.960302
License_3159,Marlborough (1),-1207.330282
License_3160,Nelson (1),-1207.700262
License_3161,Northland (1),-1208.070243
License_3162,Otago (3),-1208.440223
License_3163,Southland (1),-1208.810203
License_3164,Taranaki (1),-1209.180183
License_3165,Auckland (7),-1209.550164
License_3166,Bay Of Plenty (2),-1209.920144
License_3167,Auckland (7),-1210.290124
License_3168,Bay Of Plenty (2),-1210.660104
License_3169,Canterbury (4),-1211.030085
License_3170,Gisborne (3),-1211.400065
License_3171,Manawatu Wanganui (6),-1211.770045
License_3172,Marlborough (1),-1212.140025
License_3173,Nelson (1),-1212.510005
License_3174,Northland (1),-1212.879986
License_3175,Auckland (7),-1213.249966
License_3176,Bay Of Plenty (2),-1213.619946
License_3177,Canterbury (4),-1213.989926
License_3178,Gisborne (3),-1214.359907
License_3179,Manawatu Wanganui (6),-1214.729887
License_3180,Marlborough (1),-1215.099867
License_3181,Nelson (1),-1215.469847
License_3182,Northland (1),-1215.839828
License_3183,Otago (3),-1216.209808
License_3184,Southland (1),-1216.579788
License_3185,Taranaki (1),-1216.949768
License_3186,Auckland (7),-1217.319749
License_3187,Bay Of Plenty (2),-1217.689729
License_3188,Auckland (7),-1218.059709
License_3189,Bay Of Plenty (2),-1218.429689
License_3190,Canterbury (4),-1218.799669
License_3191,Gisborne (3),-1219.16965
License_3192,Manawatu Wanganui (6),-1219.53963
License_3193,Marlborough (1),-1219.90961
License_3194,Nelson (1),-1220.27959
License_3195,Northland (1),-1220.649571
License_3196,Otago (3),-1221.019551
License_3197,Southland (1),-1221.389531
License_3198,Taranaki (1),-1221.759511
License_3199,Auckland (7),-1222.129492
License_3200,Bay Of Plenty (2),-1222.499472
License_3201,Auckland (7),-1222.869452
License_3202,Bay Of Plenty (2),-1223.239432
License_3203,Canterbury (4),-1223.609413
License_3204,Gisborne (3),-1223.979393
License_3205,Manawatu Wanganui (6),-1224.349373
License_3206,Marlborough (1),-1224.719353
License_3207,Nelson (1),-1225.089333
License_3208,Northland (1),-1225.459314
License_3209,Otago (3),-1225.829294
License_3210,Southland (1),-1226.199274
License_3211,Taranaki (1),-1226.569254
License_3212,Auckland (7),-1226.939235
License_3213,Bay Of Plenty (2),-1227.309215
License_3214,Auckland (7),-1227.679195
License_3215,Bay Of Plenty (2),-1228.049175
License_3216,Canterbury (4),-1228.419156
License_3217,Gisborne (3),-1228.789136
License_3218,Manawatu Wanganui (6),-1229.159116
License_3219,Marlborough (1),-1229.529096
License_3220,Nelson (1),-1229.899077
License_3221,Northland (1),-1230.269057
License_3222,Otago (3),-1230.639037
License_3223,Southland (1),-1231.009017
License_3224,Taranaki (1),-1231.378997
License_3225,Auckland (7),-1231.748978
License_3226,Bay Of Plenty (2),-1232.118958
License_3227,Auckland (7),-1232.488938
License_3228,Bay Of Plenty (2),-1232.858918
License_3229,Canterbury (4),-1233.228899
License_3230,Gisborne (3),-1233.598879
License_3231,Manawatu Wanganui (6),-1233.968859
License_3232,Marlborough (1),-1234.338839
License_3233,Nelson (1),-1234.70882
License_3234,Northland (1),-1235.0788
License_3235,Otago (3),-1235.44878
License_3236,Southland (1),-1235.81876
License_3237,Taranaki (1),-1236.188741
License_3238,Auckland (7),-1236.558721
License_3239,Bay Of Plenty (2),-1236.928701
License_3240,Auckland (7),-1237.298681
License_3241,Bay Of Plenty (2),-1237.668661
License_3242,Canterbury (4),-1238.038642
License_3243,Gisborne (3),-1238.408622
License_3244,Manawatu Wanganui (6),-1238.778602
License_3245,Marlborough (1),-1239.148582
License_3246,Nelson (1),-1239.518563
License_3247,Northland (1),-1239.888543
License_3248,Otago (3),-1240.258523
License_3249,Southland (1),-1240.628503
License_3250,Taranaki (1),-1240.998484
License_3251,Auckland (7),-1241.368464
License_3252,Bay Of Plenty (2),-1241.738444
License_3253,Auckland (7),-1242.108424
License_3254,Bay Of Plenty (2),-1242.478405
License_3255,Canterbury (4),-1242.848385
License_3256,Gisborne (3),-1243.218365
License_3257,Manawatu Wanganui (6),-1243.588345
License_3258,Marlborough (1),-1243.958325
License_3259,Nelson (1),-1244.328306
License_3260,Northland (1),-1244.698286
License_3261,Otago (3),-1245.068266
License_3262,Southland (1),-1245.438246
License_3263,Taranaki (1),-1245.808227
License_3264,Auckland (7),-1246.178207
License_3265,Bay Of Plenty (2),-1246.548187
License_3266,Auckland (7),-1246.918167
License_3267,Bay Of Plenty (2),-1247.288148
License_3268,Canterbury (4),-1247.658128
License_3269,Gisborne (3),-1248.028108
License_3270,Manawatu Wanganui (6),-1248.398088
License_3271,Marlborough (1),-1248.768069
License_3272,Nelson (1),-1249.138049
License_3273,Northland (1),-1249.508029
License_3274,Otago (3),-1249.878009
License_3275,Southland (1),-1250.247989
License_3276,Taranaki (1),-1250.61797
License_3277,Auckland (7),-1250.98795
License_3278,Bay Of Plenty (2),-1251.35793
License_3279,Auckland (7),-1251.72791
License_3280,Bay Of Plenty (2),-1252.097891
License_3281,Canterbury (4),-1252.467871
License_3282,Gisborne (3),-1252.837851
License_3283,Manawatu Wanganui (6),-1253.207831
License_3284,Marlborough (1),-1253.577812
License_3285,Nelson (1),-1253.947792
License_3286,Northland (1),-1254.317772
License_3287,Otago (3),-1254.687752
License_3288,Southland (1),-1255.057733
License_3289,Taranaki (1),-1255.427713
License_3290,Auckland (7),-1255.797693
License_3291,Bay Of Plenty (2),-1256.167673
License_3292,Auckland (7),-1256.537653
License_3293,Bay Of Plenty (2),-1256.907634
License_3294,Canterbury (4),-1257.277614
License_3295,Gisborne (3),-1257.647594
License_3296,Manawatu Wanganui (6),-1258.017574
License_3297,Marlborough (1),-1258.387555
License_3298,Nelson (1),-1258.757535
License_3299,Northland (1),-1259.127515
License_3300,Otago (3),-1259.497495
License_3301,Southland (1),-1259.867476
License_3302,Taranaki (1),-1260.237456
License_3303,Auckland (7),-1260.607436
License_3304,Bay Of Plenty (2),-1260.977416
License_3305,Auckland (7),-1261.347397
License_3306,Bay Of Plenty (2),-1261.717377
License_3307,Canterbury (4),-1262.087357
License_3308,Gisborne (3),-1262.457337
License_3309,Manawatu Wanganui (6),-1262.827318
License_3310,Marlborough (1),-1263.197298
License_3311,Nelson (1),-1263.567278
License_3312,Northland (1),-1263.937258
License_3313,Auckland (7),-1264.307238
License_3314,Bay Of Plenty (2),-1264.677219
License_3315,Canterbury (4),-1265.047199
License_3316,Gisborne (3),-1265.417179
License_3317,Manawatu Wanganui (6),-1265.787159
License_3318,Marlborough (1),-1266.15714
License_3319,Nelson (1),-1266.52712
License_3320,Northland (1),-1266.8971
License_3321,Otago (3),-1267.26708
License_3322,Southland (1),-1267.637061
License_3323,Taranaki (1),-1268.007041
License_3324,Auckland (7),-1268.377021
License_3325,Bay Of Plenty (2),-1268.747001
License_3326,Auckland (7),-1269.116982
License_3327,Bay Of Plenty (2),-1269.486962
License_3328,Canterbury (4),-1269.856942
License_3329,Gisborne (3),-1270.226922
License_3330,Manawatu Wanganui (6),-1270.596902
License_3331,Marlborough (1),-1270.966883
License_3332,Nelson (1),-1271.336863
License_3333,Northland (1),-1271.706843
License_3334,Otago (3),-1272.076823
License_3335,Southland (1),-1272.446804
License_3336,Taranaki (1),-1272.816784
License_3337,Auckland (7),-1273.186764
License_3338,Bay Of Plenty (2),-1273.556744
License_3339,Auckland (7),-1273.926725
License_3340,Bay Of Plenty (2),-1274.296705
License_3341,Canterbury (4),-1274.666685
License_3342,Gisborne (3),-1275.036665
License_3343,Manawatu Wanganui (6),-1275.406646
License_3344,Marlborough (1),-1275.776626
License_3345,Nelson (1),-1276.146606
License_3346,Northland (1),-1276.516586
License_3347,Otago (3),-1276.886566
License_3348,Southland (1),-1277.256547
License_3349,Taranaki (1),-1277.626527
License_3350,Auckland (7),-1277.996507
License_3351,Bay Of Plenty (2),-1278.366487
License_3352,Auckland (7),-1278.736468
License_3353,Bay Of Plenty (2),-1279.106448
License_3354,Canterbury (4),-1279.476428
License_3355,Gisborne (3),-1279.846408
License_3356,Manawatu Wanganui (6),-1280.216389
License_3357,Marlborough (1),-1280.586369
License_3358,Nelson (1),-1280.956349
License_3359,Northland (1),-1281.326329
License_3360,Otago (3),-1281.69631
License_3361,Southland (1),-1282.06629
License_3362,Taranaki (1),-1282.43627
License_3363,Auckland (7),-1282.80625
License_3364,Bay Of Plenty (2),-1283.17623
License_3365,Auckland (7),-1283.546211
License_3366,Bay Of Plenty (2),-1283.916191
License_3367,Canterbury (4),-1284.286171
License_3368,Gisborne (3),-1284.656151
License_3369,Manawatu Wanganui (6),-1285.026132
License_3370,Marlborough (1),-1285.396112
License_3371,Nelson (1),-1285.766092
License_3372,Northland (1),-1286.136072
License_3373,Otago (3),-1286.506053
License_3374,Southland (1),-1286.876033
License_3375,Taranaki (1),-1287.246013
License_3376,Auckland (7),-1287.615993
License_3377,Bay Of Plenty (2),-1287.985974
License_3378,Auckland (7),-1288.355954
License_3379,Bay Of Plenty (2),-1288.725934
License_3380,Canterbury (4),-1289.095914
License_3381,Gisborne (3),-1289.465894
