vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,owner_id,price_id,Engine_ID,License_ID
2503,Hatchback,576,2005,DEMIO,Blue,4/4/2022,102,Owner2503,price_2503,Engine_2503,License_2503
2504,Hatchback,619,2012,COROLLA,Silver,3/31/2022,104,Owner2504,price_2504,Engine_2504,License_2504
2505,Hatchback,611,2005,SWIFT,Silver,1/14/2022,108,Owner2505,price_2505,Engine_2505,License_2505
2506,Saloon,548,2007,COMMODORE,Green,12/23/2021,111,Owner2506,price_2506,Engine_2506,License_2506
2507,Hatchback,619,2013,YARIS,Blue,2/7/2022,103,Owner2507,price_2507,Engine_2507,License_2507
2508,Hatchback,619,2003,CALDINA,Orange,3/30/2022,102,Owner2508,price_2508,Engine_2508,License_2508
2509,Stationwagon,610,2006,LEGACY,Silver,3/24/2022,102,Owner2509,price_2509,Engine_2509,License_2509
2510,Hatchback,576,2001,AN,Green,1/13/2022,102,Owner2510,price_2510,Engine_2510,License_2510
2511,Saloon,550,2005,ACCORD,Black,3/28/2022,102,Owner2511,price_2511,Engine_2511,License_2511
2512,Hatchback,587,2005,TIIDA,Silver,2/8/2022,102,Owner2512,price_2512,Engine_2512,License_2512
2513,Stationwagon,576,2007,ATENZA,Silver,1/8/2022,103,Owner2513,price_2513,Engine_2513,License_2513
2514,Saloon,577,2008,CLS,Silver,12/12/2021,104,Owner2514,price_2514,Engine_2514,License_2514
2515,Saloon,587,2007,BLUEBIRD,Red,11/21/2021,102,Owner2515,price_2515,Engine_2515,License_2515
2516,Hatchback,550,2004,FIT,Red,3/12/2022,103,Owner2516,price_2516,Engine_2516,License_2516
2517,Saloon,610,2004,LEGACY,Blue,12/17/2021,102,Owner2517,price_2517,Engine_2517,License_2517
2518,Hatchback,611,2006,SWIFT,White,12/22/2021,103,Owner2518,price_2518,Engine_2518,License_2518
2519,Utility,580,1997,L200,Green,10/12/2021,104,Owner2519,price_2519,Engine_2519,License_2519
2520,Hatchback,576,2005,DEMIO,Silver,2/28/2022,102,Owner2520,price_2520,Engine_2520,License_2520
2521,Stationwagon,619,2000,LANDCRUISER,Silver,12/1/2021,102,Owner2521,price_2521,Engine_2521,License_2521
2522,Saloon,550,2001,ACCORD,Black,11/6/2021,102,Owner2522,price_2522,Engine_2522,License_2522
2523,Stationwagon,576,2006,ATENZA,Black,1/30/2022,102,Owner2523,price_2523,Engine_2523,License_2523
2524,Hatchback,576,2005,DEMIO,White,4/6/2022,102,Owner2524,price_2524,Engine_2524,License_2524
2525,Utility,619,2013,HILUX,White,11/24/2021,108,Owner2525,price_2525,Engine_2525,License_2525
2526,Utility,540,2013,RANGER,Silver,11/23/2021,104,Owner2526,price_2526,Engine_2526,License_2526
2527,Stationwagon,619,1998,LAND CRUISER PRADO,White,2/15/2022,102,Owner2527,price_2527,Engine_2527,License_2527
2528,Utility,587,2013,NAVARA,Black,2/6/2022,103,Owner2528,price_2528,Engine_2528,License_2528
2529,Saloon,587,2005,TEANA,Silver,3/30/2022,102,Owner2529,price_2529,Engine_2529,License_2529
2530,Cab and Chassis Only,587,2013,NAVARA,Silver,1/1/2022,103,Owner2530,price_2530,Engine_2530,License_2530
2531,Hatchback,619,2013,COROLLA,Silver,12/13/2021,101,Owner2531,price_2531,Engine_2531,License_2531
2532,Saloon,619,2004,AVENSIS,Blue,2/14/2022,102,Owner2532,price_2532,Engine_2532,License_2532
2533,Saloon,577,2006,CLS,Silver,11/17/2021,102,Owner2533,price_2533,Engine_2533,License_2533
2534,Stationwagon,576,1999,FAMILIA,Silver,1/13/2022,107,Owner2534,price_2534,Engine_2534,License_2534
2535,Hatchback,587,2005,TIIDA,Black,4/2/2022,102,Owner2535,price_2535,Engine_2535,License_2535
2536,Stationwagon,507,2004,S4,Black,2/24/2022,114,Owner2536,price_2536,Engine_2536,License_2536
2537,Stationwagon,548,2010,COMMODORE,Black,11/10/2021,107,Owner2537,price_2537,Engine_2537,License_2537
2538,Hatchback,611,2009,SWIFT,Black,10/10/2021,101,Owner2538,price_2538,Engine_2538,License_2538
2539,Sports Car,577,2016,E,White,3/4/2022,114,Owner2539,price_2539,Engine_2539,License_2539
2540,Stationwagon,576,2004,AXELA,Grey,11/7/2021,104,Owner2540,price_2540,Engine_2540,License_2540
2541,Utility,587,1991,NAVARA,Blue,1/8/2022,108,Owner2541,price_2541,Engine_2541,License_2541
2542,Saloon,633,2006,PASSAT,White,3/26/2022,102,Owner2542,price_2542,Engine_2542,License_2542
2543,Stationwagon,576,2008,AXELA,Black,3/16/2022,104,Owner2543,price_2543,Engine_2543,License_2543
2544,Stationwagon,548,2013,CAPTIVA,White,2/26/2022,102,Owner2544,price_2544,Engine_2544,License_2544
2545,Saloon,512,2007,320I,Black,10/11/2021,102,Owner2545,price_2545,Engine_2545,License_2545
2546,Sports Car,576,1998,ROADSTER,Green,10/18/2021,105,Owner2546,price_2546,Engine_2546,License_2546
2547,Stationwagon,580,2014,OUTLANDER,Black,10/16/2021,106,Owner2547,price_2547,Engine_2547,License_2547
2548,Stationwagon,619,2004,IPSUM,Silver,12/15/2021,102,Owner2548,price_2548,Engine_2548,License_2548
2549,Hatchback,619,2004,VITZ,Red,4/2/2022,102,Owner2549,price_2549,Engine_2549,License_2549
2550,Saloon,550,2007,ACCORD,Black,11/19/2021,109,Owner2550,price_2550,Engine_2550,License_2550
2551,Hatchback,576,2006,DEMIO,Silver,4/4/2022,111,Owner2551,price_2551,Engine_2551,License_2551
2552,Saloon,550,1998,ACCORD,Red,10/7/2021,101,Owner2552,price_2552,Engine_2552,License_2552
2553,Saloon,512,2003,760I,White,12/27/2021,104,Owner2553,price_2553,Engine_2553,License_2553
2554,Light Van,619,2006,HIACE,Silver,3/14/2022,102,Owner2554,price_2554,Engine_2554,License_2554
2555,Stationwagon,548,2013,CAPTIVA,Red,3/6/2022,102,Owner2555,price_2555,Engine_2555,License_2555
2556,Stationwagon,576,2006,ATENZA,Purple,2/6/2022,105,Owner2556,price_2556,Engine_2556,License_2556
2557,Saloon,580,1979,LANCER,Gold,11/3/2021,102,Owner2557,price_2557,Engine_2557,License_2557
2558,Saloon,540,2013,FALCON,Blue,3/11/2022,101,Owner2558,price_2558,Engine_2558,License_2558
2559,Hatchback,522,2008,CRUZE,Grey,4/4/2022,102,Owner2559,price_2559,Engine_2559,License_2559
2560,Saloon,587,2006,BLUEBIRD,Silver,3/14/2022,105,Owner2560,price_2560,Engine_2560,License_2560
2561,Utility,580,2001,TRITON,White,2/14/2022,107,Owner2561,price_2561,Engine_2561,License_2561
2562,Utility,580,2013,TRITON,Grey,12/2/2021,101,Owner2562,price_2562,Engine_2562,License_2562
2563,Utility,580,2013,TRITON,Grey,12/3/2021,101,Owner2563,price_2563,Engine_2563,License_2563
2564,Stationwagon,576,2013,MAZDA6,Red,1/8/2022,114,Owner2564,price_2564,Engine_2564,License_2564
2565,Stationwagon,587,2006,WINGROAD,Silver,3/28/2022,102,Owner2565,price_2565,Engine_2565,License_2565
2566,Hatchback,576,2004,DEMIO,Orange,4/5/2022,106,Owner2566,price_2566,Engine_2566,License_2566
2567,Stationwagon,619,2004,ESTIMA,White,3/12/2022,103,Owner2567,price_2567,Engine_2567,License_2567
2568,Saloon,550,2006,CIVIC,Red,2/17/2022,109,Owner2568,price_2568,Engine_2568,License_2568
2569,Hatchback,550,2004,FIT,Green,3/6/2022,102,Owner2569,price_2569,Engine_2569,License_2569
2570,Stationwagon,619,1990,HILUX,Blue,11/14/2021,102,Owner2570,price_2570,Engine_2570,License_2570
2571,Stationwagon,619,2005,ISIS,Silver,2/3/2022,114,Owner2571,price_2571,Engine_2571,License_2571
2572,Hatchback,576,2006,DEMIO,Silver,1/23/2022,101,Owner2572,price_2572,Engine_2572,License_2572
2573,Hatchback,619,2013,COROLLA,White,3/31/2022,102,Owner2573,price_2573,Engine_2573,License_2573
2574,Saloon,548,2003,COMMODORE,Black,4/1/2022,103,Owner2574,price_2574,Engine_2574,License_2574
2575,Hatchback,512,2005,120I,Red,2/19/2022,114,Owner2575,price_2575,Engine_2575,License_2575
2576,Saloon,619,2010,PRIUS,White,3/27/2022,102,Owner2576,price_2576,Engine_2576,License_2576
2577,Hatchback,587,2005,TIIDA,Blue,1/15/2022,102,Owner2577,price_2577,Engine_2577,License_2577
2578,Hatchback,587,2005,TIIDA,Silver,4/3/2022,102,Owner2578,price_2578,Engine_2578,License_2578
2579,Hatchback,576,2006,DEMIO,White,1/31/2022,109,Owner2579,price_2579,Engine_2579,License_2579
2580,Hatchback,633,2008,GOLF,White,10/20/2021,104,Owner2580,price_2580,Engine_2580,License_2580
2581,Trailer,562,2006,K85SAT,Silver,1/18/2022,102,Owner2581,price_2581,Engine_2581,License_2581
2582,Stationwagon,619,1993,HILUX,Green,11/26/2021,104,Owner2582,price_2582,Engine_2582,License_2582
2583,Boat Trailer,623,2006,HOSKING,Grey,3/24/2022,104,Owner2583,price_2583,Engine_2583,License_2583
2584,Trailer,623,2006,DOMESTIC,Silver,12/29/2021,104,Owner2584,price_2584,Engine_2584,License_2584
2585,Trailer - Heavy,562,2006,TRAILER,Silver,12/29/2021,111,Owner2585,price_2585,Engine_2585,License_2585
2586,Boat Trailer,623,2006,BOAT,Silver,12/1/2021,103,Owner2586,price_2586,Engine_2586,License_2586
2587,Trailer - Heavy,506,2006,XAS136,Yellow,1/14/2022,104,Owner2587,price_2587,Engine_2587,License_2587
2588,Trailer - Heavy,597,2006,TRAILER,Silver,2/17/2022,114,Owner2588,price_2588,Engine_2588,License_2588
2589,Trailer,562,2006,K855A,Silver,10/23/2021,103,Owner2589,price_2589,Engine_2589,License_2589
2590,Saloon,576,2004,AXELA,Red,2/22/2022,114,Owner2590,price_2590,Engine_2590,License_2590
2591,Saloon,576,2002,ATENZA,Blue,4/1/2022,109,Owner2591,price_2591,Engine_2591,License_2591
2592,Stationwagon,587,1997,PULSAR,Black,2/10/2022,106,Owner2592,price_2592,Engine_2592,License_2592
2593,Stationwagon,576,1999,FAMILIA,White,3/1/2022,107,Owner2593,price_2593,Engine_2593,License_2593
2594,Saloon,548,2013,COMMODORE,Green,10/23/2021,109,Owner2594,price_2594,Engine_2594,License_2594
2595,Saloon,587,2007,BLUEBIRD,Silver,3/30/2022,102,Owner2595,price_2595,Engine_2595,License_2595
2596,Stationwagon,576,2006,ATENZA,Black,4/1/2022,102,Owner2596,price_2596,Engine_2596,License_2596
2597,Utility,619,2000,HILUX,White,4/2/2022,114,Owner2597,price_2597,Engine_2597,License_2597
2598,Saloon,587,2004,TEANA,White,11/10/2021,105,Owner2598,price_2598,Engine_2598,License_2598
2599,Stationwagon,576,2006,ATENZA,Silver,2/23/2022,107,Owner2599,price_2599,Engine_2599,License_2599
2600,Stationwagon,540,2004,TERRITORY,Silver,2/26/2022,114,Owner2600,price_2600,Engine_2600,License_2600
2601,Utility,587,2002,NAVARA,Silver,1/7/2022,102,Owner2601,price_2601,Engine_2601,License_2601
2602,Hatchback,576,2004,DEMIO,White,11/4/2021,105,Owner2602,price_2602,Engine_2602,License_2602
2603,Stationwagon,619,2006,AVENSIS,Silver,10/11/2021,109,Owner2603,price_2603,Engine_2603,License_2603
2604,Stationwagon,548,2001,VX COMMODORE,Green,12/22/2021,103,Owner2604,price_2604,Engine_2604,License_2604
2605,Light Van,587,2008,CARAVAN,White,10/14/2021,114,Owner2605,price_2605,Engine_2605,License_2605
2606,Saloon,540,2013,FALCON,Blue,11/12/2021,105,Owner2606,price_2606,Engine_2606,License_2606
2607,Saloon,610,2002,LEGACY,Silver,1/28/2022,109,Owner2607,price_2607,Engine_2607,License_2607
2608,Hatchback,548,2013,BARINA SPARK,Black,3/28/2022,102,Owner2608,price_2608,Engine_2608,License_2608
2609,Utility,544,2013,V200,Black,2/18/2022,103,Owner2609,price_2609,Engine_2609,License_2609
2610,Hatchback,633,2004,BEETLE,Black,12/25/2021,102,Owner2610,price_2610,Engine_2610,License_2610
2611,Stationwagon,576,2005,DEMIO,Red,11/6/2021,109,Owner2611,price_2611,Engine_2611,License_2611
2612,Light Van,540,2008,TRANSIT,White,1/18/2022,102,Owner2612,price_2612,Engine_2612,License_2612
2613,Saloon,550,2005,CIVIC,White,3/9/2022,109,Owner2613,price_2613,Engine_2613,License_2613
2614,Cab and Chassis Only,556,2007,NQR,White,1/17/2022,102,Owner2614,price_2614,Engine_2614,License_2614
2615,Utility,587,2013,NAVARA,Red,4/2/2022,103,Owner2615,price_2615,Engine_2615,License_2615
2616,Utility,587,2003,NAVARA,White,11/9/2021,114,Owner2616,price_2616,Engine_2616,License_2616
2617,Saloon,548,2013,COMMODORE,White,1/25/2022,114,Owner2617,price_2617,Engine_2617,License_2617
2618,Stationwagon,580,2006,OUTLANDER,White,1/18/2022,103,Owner2618,price_2618,Engine_2618,License_2618
2619,Hatchback,576,2006,DEMIO,White,2/26/2022,109,Owner2619,price_2619,Engine_2619,License_2619
2620,Saloon,610,1994,IMPREZA,White,4/2/2022,114,Owner2620,price_2620,Engine_2620,License_2620
2621,Sports Car,576,1992,MX5,Red,1/28/2022,102,Owner2621,price_2621,Engine_2621,License_2621
2622,Hatchback,587,2005,TIIDA,Gold,11/15/2021,105,Owner2622,price_2622,Engine_2622,License_2622
2623,Stationwagon,610,2004,OUTBACK,Gold,2/28/2022,114,Owner2623,price_2623,Engine_2623,License_2623
2624,Saloon,576,2003,ATENZA,Silver,3/5/2022,114,Owner2624,price_2624,Engine_2624,License_2624
2625,Saloon,576,2003,ATENZA,Silver,3/9/2022,114,Owner2625,price_2625,Engine_2625,License_2625
2626,Stationwagon,576,2005,DEMIO,Purple,3/12/2022,102,Owner2626,price_2626,Engine_2626,License_2626
2627,Utility,607,2013,ACTYON SPORT,Red,1/11/2022,108,Owner2627,price_2627,Engine_2627,License_2627
2628,Stationwagon,610,2003,FORESTER,Blue,10/27/2021,102,Owner2628,price_2628,Engine_2628,License_2628
2629,Stationwagon,619,2008,RAV4,White,12/25/2021,102,Owner2629,price_2629,Engine_2629,License_2629
2630,Hatchback,576,2002,DEMIO,Silver,2/27/2022,109,Owner2630,price_2630,Engine_2630,License_2630
2631,Hatchback,592,2013,AN,Red,12/8/2021,114,Owner2631,price_2631,Engine_2631,License_2631
2632,Saloon,512,2006,323I,White,11/23/2021,102,Owner2632,price_2632,Engine_2632,License_2632
2633,Saloon,576,2005,ATENZA,Silver,12/7/2021,105,Owner2633,price_2633,Engine_2633,License_2633
2634,Saloon,548,2010,COMMODORE,Grey,10/16/2021,102,Owner2634,price_2634,Engine_2634,License_2634
2635,Stationwagon,580,2005,COLT,Silver,1/8/2022,102,Owner2635,price_2635,Engine_2635,License_2635
2636,Saloon,512,1996,318TI,Blue,11/4/2021,102,Owner2636,price_2636,Engine_2636,License_2636
2637,Hatchback,576,2004,DEMIO,Silver,3/5/2022,103,Owner2637,price_2637,Engine_2637,License_2637
2638,Saloon,619,2006,MARKX,White,2/22/2022,107,Owner2638,price_2638,Engine_2638,License_2638
2639,Saloon,587,2006,TIIDA,Silver,2/6/2022,103,Owner2639,price_2639,Engine_2639,License_2639
2640,Stationwagon,619,2005,WISH,Silver,12/24/2021,102,Owner2640,price_2640,Engine_2640,License_2640
2641,Hatchback,587,2005,TIIDA,White,1/23/2022,102,Owner2641,price_2641,Engine_2641,License_2641
2642,Utility,540,2013,RANGER,Silver,10/22/2021,105,Owner2642,price_2642,Engine_2642,License_2642
2643,Saloon,550,2005,CIVIC,Silver,10/12/2021,109,Owner2643,price_2643,Engine_2643,License_2643
2644,Hatchback,619,2004,VITZ,Red,2/26/2022,102,Owner2644,price_2644,Engine_2644,License_2644
2645,Hatchback,550,2006,FIT,Grey,4/3/2022,102,Owner2645,price_2645,Engine_2645,License_2645
2646,Hatchback,576,2004,DEMIO,White,1/29/2022,102,Owner2646,price_2646,Engine_2646,License_2646
2647,Stationwagon,540,2014,KUGA,Silver,10/15/2021,114,Owner2647,price_2647,Engine_2647,License_2647
2648,Hatchback,598,2006,LUTECIA,Orange,3/29/2022,103,Owner2648,price_2648,Engine_2648,License_2648
2649,Saloon,610,2005,LEGACY,Black,1/7/2022,102,Owner2649,price_2649,Engine_2649,License_2649
2650,Hatchback,633,2006,GOLF,Black,3/17/2022,109,Owner2650,price_2650,Engine_2650,License_2650
2651,Stationwagon,576,2006,MPV,Black,11/9/2021,105,Owner2651,price_2651,Engine_2651,License_2651
2652,Saloon,576,2006,ATENZA,Grey,1/30/2022,109,Owner2652,price_2652,Engine_2652,License_2652
2653,Saloon,576,2006,ATENZA,White,3/2/2022,102,Owner2653,price_2653,Engine_2653,License_2653
2654,Hatchback,587,2004,MARCH,Blue,12/3/2021,102,Owner2654,price_2654,Engine_2654,License_2654
2655,Saloon,576,2005,RX-8,Silver,4/2/2022,114,Owner2655,price_2655,Engine_2655,License_2655
2656,Stationwagon,550,2004,ODYSSEY,White,2/27/2022,102,Owner2656,price_2656,Engine_2656,License_2656
2657,Light Van,619,2008,REGIUS,Silver,3/10/2022,102,Owner2657,price_2657,Engine_2657,License_2657
2658,Saloon,550,2003,ACCORD,Silver,11/12/2021,102,Owner2658,price_2658,Engine_2658,License_2658
2659,Utility,587,2014,NAVARA,Black,3/9/2022,102,Owner2659,price_2659,Engine_2659,License_2659
2660,Hatchback,587,2004,TIIDA,Grey,3/22/2022,102,Owner2660,price_2660,Engine_2660,License_2660
2661,Stationwagon,550,2006,AIRWAVE,Purple,2/28/2022,105,Owner2661,price_2661,Engine_2661,License_2661
2662,Hatchback,587,2004,TIIDA,Silver,3/20/2022,103,Owner2662,price_2662,Engine_2662,License_2662
2663,Hatchback,576,2004,DEMIO,Silver,3/24/2022,109,Owner2663,price_2663,Engine_2663,License_2663
2664,Hatchback,576,2004,DEMIO,Silver,12/5/2021,109,Owner2664,price_2664,Engine_2664,License_2664
2665,Hatchback,531,2008,BOON,Silver,1/30/2022,102,Owner2665,price_2665,Engine_2665,License_2665
2666,Saloon,619,2008,PRIUS,White,12/25/2021,102,Owner2666,price_2666,Engine_2666,License_2666
2667,Light Van,619,2006,HIACE,Red,3/21/2022,109,Owner2667,price_2667,Engine_2667,License_2667
2668,Saloon,512,2005,320I,White,12/30/2021,114,Owner2668,price_2668,Engine_2668,License_2668
2669,Saloon,548,2006,COMMODORE,Gold,2/11/2022,114,Owner2669,price_2669,Engine_2669,License_2669
2670,Stationwagon,610,2004,OUTBACK,Gold,3/4/2022,102,Owner2670,price_2670,Engine_2670,License_2670
2671,Utility,587,2005,NAVARA,Green,1/8/2022,109,Owner2671,price_2671,Engine_2671,License_2671
2672,Saloon,523,1971,CHARGER R/T,White,2/23/2022,103,Owner2672,price_2672,Engine_2672,License_2672
2673,Stationwagon,619,2005,ESTIMA,Silver,11/2/2021,114,Owner2673,price_2673,Engine_2673,License_2673
2674,Utility,580,1999,L200,Green,2/20/2022,108,Owner2674,price_2674,Engine_2674,License_2674
2675,Stationwagon,619,2007,IPSUM,White,3/14/2022,104,Owner2675,price_2675,Engine_2675,License_2675
2676,Utility,619,2014,HILUX,Black,1/30/2022,114,Owner2676,price_2676,Engine_2676,License_2676
2677,Hatchback,611,2006,SWIFT,Red,2/6/2022,102,Owner2677,price_2677,Engine_2677,License_2677
2678,Hatchback,611,2005,SWIFT,Silver,2/5/2022,102,Owner2678,price_2678,Engine_2678,License_2678
2679,Stationwagon,576,2007,CX-7,Blue,3/29/2022,115,Owner2679,price_2679,Engine_2679,License_2679
2680,Saloon,576,2006,ATENZA,Black,11/3/2021,114,Owner2680,price_2680,Engine_2680,License_2680
2681,Stationwagon,512,2008,X5,Grey,1/5/2022,102,Owner2681,price_2681,Engine_2681,License_2681
2682,Hatchback,619,2006,VITZ,White,1/20/2022,102,Owner2682,price_2682,Engine_2682,License_2682
2683,Stationwagon,550,2005,AIRWAVE,Green,2/25/2022,102,Owner2683,price_2683,Engine_2683,License_2683
2684,Stationwagon,540,2014,KUGA,White,3/2/2022,102,Owner2684,price_2684,Engine_2684,License_2684
2685,Heavy Van,619,1996,HIACE,White,12/16/2021,109,Owner2685,price_2685,Engine_2685,License_2685
2686,Stationwagon,550,2004,STREAM,Black,1/15/2022,107,Owner2686,price_2686,Engine_2686,License_2686
2687,Stationwagon,587,2005,PRESAGE,Silver,1/25/2022,103,Owner2687,price_2687,Engine_2687,License_2687
2688,Hatchback,550,2004,FIT,Silver,3/7/2022,102,Owner2688,price_2688,Engine_2688,License_2688
2689,Utility,619,2010,HILUX,Silver,2/6/2022,104,Owner2689,price_2689,Engine_2689,License_2689
2690,Hatchback,550,2006,FIT,Red,3/15/2022,103,Owner2690,price_2690,Engine_2690,License_2690
2691,Hatchback,576,2006,DEMIO,White,3/1/2022,109,Owner2691,price_2691,Engine_2691,License_2691
2692,Saloon,577,2009,E350,Silver,3/28/2022,102,Owner2692,price_2692,Engine_2692,License_2692
2693,Light Van,580,2014,L300,White,10/15/2021,102,Owner2693,price_2693,Engine_2693,License_2693
2694,Stationwagon,610,2011,LEGACY,Grey,2/22/2022,102,Owner2694,price_2694,Engine_2694,License_2694
2695,Light Van,619,2014,HIACE,Red,1/25/2022,114,Owner2695,price_2695,Engine_2695,License_2695
2696,Utility,576,2014,BT-50,Blue,2/26/2022,104,Owner2696,price_2696,Engine_2696,License_2696
2697,Stationwagon,577,2014,GL-CLASS,Silver,1/30/2022,114,Owner2697,price_2697,Engine_2697,License_2697
2698,Hatchback,619,2009,PRIUS,White,3/9/2022,109,Owner2698,price_2698,Engine_2698,License_2698
2699,Stationwagon,550,2006,STREAM,Black,11/2/2021,101,Owner2699,price_2699,Engine_2699,License_2699
2700,Utility,587,2014,NAVARA,Grey,4/2/2022,107,Owner2700,price_2700,Engine_2700,License_2700
2701,Hatchback,579,2005,COOPER,Gold,2/26/2022,115,Owner2701,price_2701,Engine_2701,License_2701
2702,Hatchback,576,2004,DEMIO,Black,3/23/2022,102,Owner2702,price_2702,Engine_2702,License_2702
2703,Saloon,512,2001,318I,Silver,2/27/2022,102,Owner2703,price_2703,Engine_2703,License_2703
2704,Saloon,587,2007,TIIDA,White,12/21/2021,105,Owner2704,price_2704,Engine_2704,License_2704
2705,Light Van,619,2009,HIACE,Yellow,2/15/2022,102,Owner2705,price_2705,Engine_2705,License_2705
2706,Saloon,507,2004,TT,Black,3/19/2022,114,Owner2706,price_2706,Engine_2706,License_2706
2707,Hatchback,512,2005,120I,Grey,1/15/2022,106,Owner2707,price_2707,Engine_2707,License_2707
2708,Saloon,580,1999,MAGNA,Black,1/27/2022,102,Owner2708,price_2708,Engine_2708,License_2708
2709,Stationwagon,564,2014,SORENTO,Silver,3/24/2022,104,Owner2709,price_2709,Engine_2709,License_2709
2710,Hatchback,587,2004,MARCH,Silver,1/24/2022,107,Owner2710,price_2710,Engine_2710,License_2710
2711,Hatchback,580,2005,COLT,Silver,3/14/2022,102,Owner2711,price_2711,Engine_2711,License_2711
2712,Stationwagon,610,1997,FORESTER,Red,3/11/2022,115,Owner2712,price_2712,Engine_2712,License_2712
2713,Stationwagon,587,2004,SERENA,White,1/9/2022,102,Owner2713,price_2713,Engine_2713,License_2713
2714,Hatchback,587,2005,TIIDA,Gold,2/17/2022,102,Owner2714,price_2714,Engine_2714,License_2714
2715,Saloon,619,2005,MARKX,Silver,2/13/2022,104,Owner2715,price_2715,Engine_2715,License_2715
