License_ID,State,Latitude
License_3496,Nelson (1),-1332.013671875
License_3497,Northland (1),-1332.383544921875
License_3498,Otago (3),-1332.7535400390625
License_3499,Southland (1),-1333.12353515625
License_350,Otago (3),-168.05580139160156
License_3500,Taranaki (1),-1333.4935302734375
License_3501,Auckland (7),-1333.863525390625
License_3502,Bay Of Plenty (2),-1334.2335205078125
License_3503,Auckland (7),-1334.603515625
License_3504,Bay Of Plenty (2),-1334.9735107421875
License_3505,Canterbury (4),-1335.3433837890625
License_3506,Gisborne (3),-1335.71337890625
License_3507,Manawatu Wanganui (6),-1336.0833740234375
License_3508,Marlborough (1),-1336.453369140625
License_3509,Nelson (1),-1336.8233642578125
License_351,Southland (1),-168.42578125
License_3510,Northland (1),-1337.193359375
License_3511,Otago (3),-1337.5633544921875
License_3512,Southland (1),-1337.933349609375
License_3513,Taranaki (1),-1338.3033447265625
License_3514,Auckland (7),-1338.6732177734375
License_3515,Bay Of Plenty (2),-1339.043212890625
License_3516,Auckland (7),-1339.4132080078125
License_3517,Bay Of Plenty (2),-1339.783203125
License_3518,Canterbury (4),-1340.1531982421875
License_3519,Gisborne (3),-1340.523193359375
License_352,Taranaki (1),-168.79576110839844
License_3520,Manawatu Wanganui (6),-1340.8931884765625
License_3521,Marlborough (1),-1341.26318359375
License_3522,Nelson (1),-1341.633056640625
License_3523,Northland (1),-1342.0030517578125
License_3524,Otago (3),-1342.373046875
License_3525,Southland (1),-1342.7430419921875
License_3526,Taranaki (1),-1343.113037109375
License_3527,Auckland (7),-1343.4830322265625
License_3528,Bay Of Plenty (2),-1343.85302734375
License_3529,Auckland (7),-1344.2230224609375
License_353,Auckland (7),-169.16574096679688
License_3530,Bay Of Plenty (2),-1344.5928955078125
License_3531,Canterbury (4),-1344.962890625
License_3532,Gisborne (3),-1345.3328857421875
License_3533,Manawatu Wanganui (6),-1345.702880859375
License_3534,Marlborough (1),-1346.0728759765625
License_3535,Nelson (1),-1346.44287109375
License_3536,Northland (1),-1346.8128662109375
License_3537,Otago (3),-1347.182861328125
License_3538,Southland (1),-1347.552734375
License_3539,Taranaki (1),-1347.9227294921875
License_354,Bay Of Plenty (2),-169.5357208251953
License_3540,Auckland (7),-1348.292724609375
License_3541,Bay Of Plenty (2),-1348.6627197265625
License_3542,Auckland (7),-1349.03271484375
License_3543,Bay Of Plenty (2),-1349.4027099609375
License_3544,Canterbury (4),-1349.772705078125
License_3545,Gisborne (3),-1350.1427001953125
License_3546,Manawatu Wanganui (6),-1350.5125732421875
License_3547,Marlborough (1),-1350.882568359375
License_3548,Nelson (1),-1351.2525634765625
License_3549,Northland (1),-1351.62255859375
License_355,Auckland (7),-169.90570068359375
License_3550,Otago (3),-1351.9925537109375
License_3551,Southland (1),-1352.362548828125
License_3552,Taranaki (1),-1352.7325439453125
License_3553,Auckland (7),-1353.1025390625
License_3554,Bay Of Plenty (2),-1353.4725341796875
License_3555,Auckland (7),-1353.8424072265625
License_3556,Bay Of Plenty (2),-1354.21240234375
License_3557,Canterbury (4),-1354.5823974609375
License_3558,Gisborne (3),-1354.952392578125
License_3559,Manawatu Wanganui (6),-1355.3223876953125
License_356,Bay Of Plenty (2),-170.2756805419922
License_3560,Marlborough (1),-1355.6923828125
License_3561,Nelson (1),-1356.0623779296875
License_3562,Northland (1),-1356.432373046875
License_3563,Otago (3),-1356.80224609375
License_3564,Southland (1),-1357.1722412109375
License_3565,Taranaki (1),-1357.542236328125
License_3566,Auckland (7),-1357.9122314453125
License_3567,Bay Of Plenty (2),-1358.2822265625
License_3568,Auckland (7),-1358.6522216796875
License_3569,Bay Of Plenty (2),-1359.022216796875
License_357,Canterbury (4),-170.64566040039062
License_3570,Canterbury (4),-1359.3922119140625
License_3571,Gisborne (3),-1359.7620849609375
License_3572,Manawatu Wanganui (6),-1360.132080078125
License_3573,Marlborough (1),-1360.5020751953125
License_3574,Nelson (1),-1360.8720703125
License_3575,Northland (1),-1361.2420654296875
License_3576,Otago (3),-1361.612060546875
License_3577,Southland (1),-1361.9820556640625
License_3578,Taranaki (1),-1362.35205078125
License_3579,Auckland (7),-1362.721923828125
License_358,Gisborne (3),-171.01564025878906
License_3580,Bay Of Plenty (2),-1363.0919189453125
License_3581,Auckland (7),-1363.4619140625
License_3582,Bay Of Plenty (2),-1363.8319091796875
License_3583,Canterbury (4),-1364.201904296875
License_3584,Gisborne (3),-1364.5718994140625
License_3585,Manawatu Wanganui (6),-1364.94189453125
License_3586,Marlborough (1),-1365.3118896484375
License_3587,Nelson (1),-1365.6817626953125
License_3588,Northland (1),-1366.0517578125
License_3589,Auckland (7),-1366.4217529296875
License_359,Manawatu Wanganui (6),-171.3856201171875
License_3590,Bay Of Plenty (2),-1366.791748046875
License_3591,Canterbury (4),-1367.1617431640625
License_3592,Gisborne (3),-1367.53173828125
License_3593,Manawatu Wanganui (6),-1367.9017333984375
License_3594,Marlborough (1),-1368.271728515625
License_3595,Nelson (1),-1368.6417236328125
License_3596,Northland (1),-1369.0115966796875
License_3597,Otago (3),-1369.381591796875
License_3598,Southland (1),-1369.7515869140625
License_3599,Taranaki (1),-1370.12158203125
License_360,Marlborough (1),-171.75559997558594
License_3600,Auckland (7),-1370.4915771484375
License_3601,Bay Of Plenty (2),-1370.861572265625
License_3602,Auckland (7),-1371.2315673828125
License_3603,Bay Of Plenty (2),-1371.6015625
License_3604,Canterbury (4),-1371.971435546875
License_3605,Gisborne (3),-1372.3414306640625
License_3606,Manawatu Wanganui (6),-1372.71142578125
License_3607,Marlborough (1),-1373.0814208984375
License_3608,Nelson (1),-1373.451416015625
License_3609,Northland (1),-1373.8214111328125
License_361,Nelson (1),-172.12557983398438
License_3610,Otago (3),-1374.19140625
License_3611,Southland (1),-1374.5614013671875
License_3612,Taranaki (1),-1374.9312744140625
License_3613,Auckland (7),-1375.30126953125
License_3614,Bay Of Plenty (2),-1375.6712646484375
License_3615,Auckland (7),-1376.041259765625
License_3616,Bay Of Plenty (2),-1376.4112548828125
License_3617,Canterbury (4),-1376.78125
License_3618,Gisborne (3),-1377.1512451171875
License_3619,Manawatu Wanganui (6),-1377.521240234375
License_362,Northland (1),-172.4955596923828
License_3620,Marlborough (1),-1377.89111328125
License_3621,Nelson (1),-1378.2611083984375
License_3622,Northland (1),-1378.631103515625
License_3623,Otago (3),-1379.0010986328125
License_3624,Southland (1),-1379.37109375
License_3625,Taranaki (1),-1379.7410888671875
License_3626,Auckland (7),-1380.111083984375
License_3627,Bay Of Plenty (2),-1380.4810791015625
License_3628,Auckland (7),-1380.8509521484375
License_3629,Bay Of Plenty (2),-1381.220947265625
License_363,Otago (3),-172.86553955078125
License_3630,Canterbury (4),-1381.5909423828125
License_3631,Gisborne (3),-1381.9609375
License_3632,Manawatu Wanganui (6),-1382.3309326171875
License_3633,Marlborough (1),-1382.700927734375
License_3634,Nelson (1),-1383.0709228515625
License_3635,Northland (1),-1383.44091796875
License_3636,Otago (3),-1383.8109130859375
License_3637,Southland (1),-1384.1807861328125
License_3638,Taranaki (1),-1384.55078125
License_3639,Auckland (7),-1384.9207763671875
License_364,Southland (1),-173.2355194091797
License_3640,Bay Of Plenty (2),-1385.290771484375
License_3641,Auckland (7),-1385.6607666015625
License_3642,Bay Of Plenty (2),-1386.03076171875
License_3643,Canterbury (4),-1386.4007568359375
License_3644,Gisborne (3),-1386.770751953125
License_3645,Manawatu Wanganui (6),-1387.140625
License_3646,Marlborough (1),-1387.5106201171875
License_3647,Nelson (1),-1387.880615234375
License_3648,Northland (1),-1388.2506103515625
License_3649,Otago (3),-1388.62060546875
License_365,Taranaki (1),-173.60549926757812
License_3650,Southland (1),-1388.9906005859375
License_3651,Taranaki (1),-1389.360595703125
License_3652,Auckland (7),-1389.7305908203125
License_3653,Bay Of Plenty (2),-1390.1004638671875
License_3654,Auckland (7),-1390.470458984375
License_3655,Bay Of Plenty (2),-1390.8404541015625
License_3656,Canterbury (4),-1391.21044921875
License_3657,Gisborne (3),-1391.5804443359375
License_3658,Manawatu Wanganui (6),-1391.950439453125
License_3659,Marlborough (1),-1392.3204345703125
License_366,Auckland (7),-173.97547912597656
License_3660,Nelson (1),-1392.6904296875
License_3661,Northland (1),-1393.060302734375
License_3662,Otago (3),-1393.4302978515625
License_3663,Southland (1),-1393.80029296875
License_3664,Taranaki (1),-1394.1702880859375
License_3665,Auckland (7),-1394.540283203125
License_3666,Bay Of Plenty (2),-1394.9102783203125
License_3667,Auckland (7),-1395.2802734375
License_3668,Bay Of Plenty (2),-1395.6502685546875
License_3669,Canterbury (4),-1396.0201416015625
License_367,Bay Of Plenty (2),-174.345458984375
License_3670,Gisborne (3),-1396.39013671875
License_3671,Manawatu Wanganui (6),-1396.7601318359375
License_3672,Marlborough (1),-1397.130126953125
License_3673,Nelson (1),-1397.5001220703125
License_3674,Northland (1),-1397.8701171875
License_3675,Otago (3),-1398.2401123046875
License_3676,Southland (1),-1398.610107421875
License_3677,Taranaki (1),-1398.9801025390625
License_3678,Auckland (7),-1399.3499755859375
License_3679,Bay Of Plenty (2),-1399.719970703125
License_368,Auckland (7),-174.71543884277344
License_3680,Auckland (7),-1400.0899658203125
License_3681,Bay Of Plenty (2),-1400.4599609375
License_3682,Canterbury (4),-1400.8299560546875
License_3683,Gisborne (3),-1401.199951171875
License_3684,Manawatu Wanganui (6),-1401.5699462890625
License_3685,Marlborough (1),-1401.93994140625
License_3686,Nelson (1),-1402.309814453125
License_3687,Northland (1),-1402.6798095703125
License_3688,Otago (3),-1403.0498046875
License_3689,Southland (1),-1403.4197998046875
License_369,Bay Of Plenty (2),-175.08541870117188
License_3690,Taranaki (1),-1403.789794921875
License_3691,Auckland (7),-1404.1597900390625
License_3692,Bay Of Plenty (2),-1404.52978515625
License_3693,Auckland (7),-1404.8997802734375
License_3694,Bay Of Plenty (2),-1405.2696533203125
License_3695,Canterbury (4),-1405.6396484375
License_3696,Gisborne (3),-1406.0096435546875
License_3697,Manawatu Wanganui (6),-1406.379638671875
License_3698,Marlborough (1),-1406.7496337890625
License_3699,Nelson (1),-1407.11962890625
License_370,Canterbury (4),-175.4553985595703
License_3700,Northland (1),-1407.4896240234375
License_3701,Otago (3),-1407.859619140625
License_3702,Southland (1),-1408.2294921875
License_3703,Taranaki (1),-1408.5994873046875
License_3704,Auckland (7),-1408.969482421875
License_3705,Bay Of Plenty (2),-1409.3394775390625
License_3706,Auckland (7),-1409.70947265625
License_3707,Bay Of Plenty (2),-1410.0794677734375
License_3708,Canterbury (4),-1410.449462890625
License_3709,Gisborne (3),-1410.8194580078125
License_371,Gisborne (3),-175.82537841796875
License_3710,Manawatu Wanganui (6),-1411.1893310546875
License_3711,Marlborough (1),-1411.559326171875
License_3712,Nelson (1),-1411.9293212890625
License_3713,Northland (1),-1412.29931640625
License_3714,Otago (3),-1412.6693115234375
License_3715,Southland (1),-1413.039306640625
License_3716,Taranaki (1),-1413.4093017578125
License_3717,Auckland (7),-1413.779296875
License_3718,Bay Of Plenty (2),-1414.1492919921875
License_3719,Auckland (7),-1414.5191650390625
License_372,Manawatu Wanganui (6),-176.1953582763672
License_3720,Bay Of Plenty (2),-1414.88916015625
License_3721,Canterbury (4),-1415.2591552734375
License_3722,Gisborne (3),-1415.629150390625
License_3723,Manawatu Wanganui (6),-1415.9991455078125
License_3724,Marlborough (1),-1416.369140625
License_3725,Nelson (1),-1416.7391357421875
License_3726,Northland (1),-1417.109130859375
License_3727,Auckland (7),-1417.47900390625
License_3728,Bay Of Plenty (2),-1417.8489990234375
License_3729,Canterbury (4),-1418.218994140625
License_373,Marlborough (1),-176.56533813476562
License_3730,Gisborne (3),-1418.5889892578125
License_3731,Manawatu Wanganui (6),-1418.958984375
License_3732,Marlborough (1),-1419.3289794921875
License_3733,Nelson (1),-1419.698974609375
License_3734,Northland (1),-1420.0689697265625
License_3735,Otago (3),-1420.4388427734375
License_3736,Southland (1),-1420.808837890625
License_3737,Taranaki (1),-1421.1788330078125
License_3738,Auckland (7),-1421.548828125
License_3739,Bay Of Plenty (2),-1421.9188232421875
License_374,Nelson (1),-176.93531799316406
License_3740,Auckland (7),-1422.288818359375
License_3741,Bay Of Plenty (2),-1422.6588134765625
License_3742,Canterbury (4),-1423.02880859375
License_3743,Gisborne (3),-1423.398681640625
License_3744,Manawatu Wanganui (6),-1423.7686767578125
License_3745,Marlborough (1),-1424.138671875
License_3746,Nelson (1),-1424.5086669921875
License_3747,Northland (1),-1424.878662109375
License_3748,Otago (3),-1425.2486572265625
License_3749,Southland (1),-1425.61865234375
License_375,Northland (1),-177.30531311035156
License_3750,Taranaki (1),-1425.9886474609375
License_3751,Auckland (7),-1426.358642578125
License_3752,Bay Of Plenty (2),-1426.728515625
License_3753,Auckland (7),-1427.0985107421875
License_3754,Bay Of Plenty (2),-1427.468505859375
License_3755,Canterbury (4),-1427.8385009765625
License_3756,Gisborne (3),-1428.20849609375
License_3757,Manawatu Wanganui (6),-1428.5784912109375
License_3758,Marlborough (1),-1428.948486328125
License_3759,Nelson (1),-1429.3184814453125
License_376,Otago (3),-177.67529296875
License_3760,Northland (1),-1429.6883544921875
License_3761,Otago (3),-1430.058349609375
License_3762,Southland (1),-1430.4283447265625
License_3763,Taranaki (1),-1430.79833984375
License_3764,Auckland (7),-1431.1683349609375
License_3765,Bay Of Plenty (2),-1431.538330078125
License_3766,Auckland (7),-1431.9083251953125
License_3767,Bay Of Plenty (2),-1432.2783203125
License_3768,Canterbury (4),-1432.648193359375
License_3769,Gisborne (3),-1433.0181884765625
License_377,Southland (1),-178.04527282714844
License_3770,Manawatu Wanganui (6),-1433.38818359375
License_3771,Marlborough (1),-1433.7581787109375
License_3772,Nelson (1),-1434.128173828125
License_3773,Northland (1),-1434.4981689453125
License_3774,Otago (3),-1434.8681640625
License_3775,Southland (1),-1435.2381591796875
License_3776,Taranaki (1),-1435.6080322265625
License_3777,Auckland (7),-1435.97802734375
License_3778,Bay Of Plenty (2),-1436.3480224609375
License_3779,Auckland (7),-1436.718017578125
License_378,Taranaki (1),-178.41525268554688
License_3780,Bay Of Plenty (2),-1437.0880126953125
License_3781,Canterbury (4),-1437.4580078125
License_3782,Gisborne (3),-1437.8280029296875
License_3783,Manawatu Wanganui (6),-1438.197998046875
License_3784,Marlborough (1),-1438.56787109375
License_3785,Nelson (1),-1438.9378662109375
License_3786,Northland (1),-1439.307861328125
License_3787,Otago (3),-1439.6778564453125
License_3788,Southland (1),-1440.0478515625
License_3789,Taranaki (1),-1440.4178466796875
License_379,Auckland (7),-178.7852325439453
License_3790,Auckland (7),-1440.787841796875
License_3791,Bay Of Plenty (2),-1441.1578369140625
License_3792,Auckland (7),-1441.52783203125
License_3793,Bay Of Plenty (2),-1441.897705078125
License_3794,Canterbury (4),-1442.2677001953125
License_3795,Gisborne (3),-1442.6376953125
License_3796,Manawatu Wanganui (6),-1443.0076904296875
License_3797,Marlborough (1),-1443.377685546875
License_3798,Nelson (1),-1443.7476806640625
License_3799,Northland (1),-1444.11767578125
License_380,Bay Of Plenty (2),-179.15521240234375
License_3800,Otago (3),-1444.4876708984375
License_3801,Southland (1),-1444.8575439453125
License_3802,Taranaki (1),-1445.2275390625
License_3803,Auckland (7),-1445.5975341796875
License_3804,Bay Of Plenty (2),-1445.967529296875
License_3805,Auckland (7),-1446.3375244140625
License_3806,Bay Of Plenty (2),-1446.70751953125
License_3807,Canterbury (4),-1447.0775146484375
License_3808,Gisborne (3),-1447.447509765625
License_3809,Manawatu Wanganui (6),-1447.8173828125
License_381,Auckland (7),-179.5251922607422
License_3810,Marlborough (1),-1448.1873779296875
License_3811,Nelson (1),-1448.557373046875
