vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,owner_id,price_id,Engine_ID,License_ID,Dim_01_id,Dim_02_id,Dim_03_id,Dim_04_id,Dim_05_id,Dim_06_id,Dim_07_id,Dim_08_id,Dim_09_id
2868,Sports Car,576,2005,RX-8,Blue,2022-03-29,109,Owner2868,price_2868,Engine_2868,License_2868,Dim_01_2868,Dim_02_2868,Dim_03_2868,Dim_04_2868,Dim_05_2868,Dim_06_2868,Dim_07_2868,Dim_08_2868,Dim_09_2868
2869,Saloon,587,2007,SKYLINE,Grey,2022-01-27,102,Owner2869,price_2869,Engine_2869,License_2869,Dim_01_2869,Dim_02_2869,Dim_03_2869,Dim_04_2869,Dim_05_2869,Dim_06_2869,Dim_07_2869,Dim_08_2869,Dim_09_2869
2870,Stationwagon,576,2006,AXELA,Silver,2022-04-02,102,Owner2870,price_2870,Engine_2870,License_2870,Dim_01_2870,Dim_02_2870,Dim_03_2870,Dim_04_2870,Dim_05_2870,Dim_06_2870,Dim_07_2870,Dim_08_2870,Dim_09_2870
2871,Stationwagon,550,2006,CRV,Gold,2022-01-25,114,Owner2871,price_2871,Engine_2871,License_2871,Dim_01_2871,Dim_02_2871,Dim_03_2871,Dim_04_2871,Dim_05_2871,Dim_06_2871,Dim_07_2871,Dim_08_2871,Dim_09_2871
2872,Stationwagon,610,2004,FORESTER,Black,2022-03-23,108,Owner2872,price_2872,Engine_2872,License_2872,Dim_01_2872,Dim_02_2872,Dim_03_2872,Dim_04_2872,Dim_05_2872,Dim_06_2872,Dim_07_2872,Dim_08_2872,Dim_09_2872
2873,Saloon,580,2004,LANCER,Blue,2022-02-07,102,Owner2873,price_2873,Engine_2873,License_2873,Dim_01_2873,Dim_02_2873,Dim_03_2873,Dim_04_2873,Dim_05_2873,Dim_06_2873,Dim_07_2873,Dim_08_2873,Dim_09_2873
2874,Saloon,587,2006,BLUEBIRD,Silver,2022-03-19,102,Owner2874,price_2874,Engine_2874,License_2874,Dim_01_2874,Dim_02_2874,Dim_03_2874,Dim_04_2874,Dim_05_2874,Dim_06_2874,Dim_07_2874,Dim_08_2874,Dim_09_2874
2875,Saloon,580,1993,LANCER,White,2021-11-11,109,Owner2875,price_2875,Engine_2875,License_2875,Dim_01_2875,Dim_02_2875,Dim_03_2875,Dim_04_2875,Dim_05_2875,Dim_06_2875,Dim_07_2875,Dim_08_2875,Dim_09_2875
2876,Hatchback,576,2004,AXELA,Grey,2022-03-01,114,Owner2876,price_2876,Engine_2876,License_2876,Dim_01_2876,Dim_02_2876,Dim_03_2876,Dim_04_2876,Dim_05_2876,Dim_06_2876,Dim_07_2876,Dim_08_2876,Dim_09_2876
2877,Stationwagon,619,1997,CALDINA,White,2021-11-12,102,Owner2877,price_2877,Engine_2877,License_2877,Dim_01_2877,Dim_02_2877,Dim_03_2877,Dim_04_2877,Dim_05_2877,Dim_06_2877,Dim_07_2877,Dim_08_2877,Dim_09_2877
2878,Hatchback,619,2006,VITZ,Silver,2022-03-29,102,Owner2878,price_2878,Engine_2878,License_2878,Dim_01_2878,Dim_02_2878,Dim_03_2878,Dim_04_2878,Dim_05_2878,Dim_06_2878,Dim_07_2878,Dim_08_2878,Dim_09_2878
2879,Utility,556,2015,D-MAX,Silver,2021-11-07,108,Owner2879,price_2879,Engine_2879,License_2879,Dim_01_2879,Dim_02_2879,Dim_03_2879,Dim_04_2879,Dim_05_2879,Dim_06_2879,Dim_07_2879,Dim_08_2879,Dim_09_2879
2880,Utility,619,2013,HILUX,Grey,2021-11-09,104,Owner2880,price_2880,Engine_2880,License_2880,Dim_01_2880,Dim_02_2880,Dim_03_2880,Dim_04_2880,Dim_05_2880,Dim_06_2880,Dim_07_2880,Dim_08_2880,Dim_09_2880
2881,Other Truck,619,2010,DYNA,White,2022-01-23,102,Owner2881,price_2881,Engine_2881,License_2881,Dim_01_2881,Dim_02_2881,Dim_03_2881,Dim_04_2881,Dim_05_2881,Dim_06_2881,Dim_07_2881,Dim_08_2881,Dim_09_2881
2882,Stationwagon,550,2004,STREAM,Silver,2022-04-02,102,Owner2882,price_2882,Engine_2882,License_2882,Dim_01_2882,Dim_02_2882,Dim_03_2882,Dim_04_2882,Dim_05_2882,Dim_06_2882,Dim_07_2882,Dim_08_2882,Dim_09_2882
2883,Hatchback,550,2006,FIT,Red,2022-03-17,102,Owner2883,price_2883,Engine_2883,License_2883,Dim_01_2883,Dim_02_2883,Dim_03_2883,Dim_04_2883,Dim_05_2883,Dim_06_2883,Dim_07_2883,Dim_08_2883,Dim_09_2883
2884,Stationwagon,587,2007,EXPERT,Silver,2021-12-27,104,Owner2884,price_2884,Engine_2884,License_2884,Dim_01_2884,Dim_02_2884,Dim_03_2884,Dim_04_2884,Dim_05_2884,Dim_06_2884,Dim_07_2884,Dim_08_2884,Dim_09_2884
2885,Utility,540,2003,COURIER,Orange,2022-04-01,114,Owner2885,price_2885,Engine_2885,License_2885,Dim_01_2885,Dim_02_2885,Dim_03_2885,Dim_04_2885,Dim_05_2885,Dim_06_2885,Dim_07_2885,Dim_08_2885,Dim_09_2885
2886,Saloon,587,2009,TIIDA,Silver,2022-04-05,102,Owner2886,price_2886,Engine_2886,License_2886,Dim_01_2886,Dim_02_2886,Dim_03_2886,Dim_04_2886,Dim_05_2886,Dim_06_2886,Dim_07_2886,Dim_08_2886,Dim_09_2886
2887,Saloon,576,2006,RX-8,Red,2021-12-31,108,Owner2887,price_2887,Engine_2887,License_2887,Dim_01_2887,Dim_02_2887,Dim_03_2887,Dim_04_2887,Dim_05_2887,Dim_06_2887,Dim_07_2887,Dim_08_2887,Dim_09_2887
2888,Stationwagon,619,2004,WISH,Blue,2022-03-01,114,Owner2888,price_2888,Engine_2888,License_2888,Dim_01_2888,Dim_02_2888,Dim_03_2888,Dim_04_2888,Dim_05_2888,Dim_06_2888,Dim_07_2888,Dim_08_2888,Dim_09_2888
2889,Stationwagon,619,2015,RAV4,Silver,2022-03-31,102,Owner2889,price_2889,Engine_2889,License_2889,Dim_01_2889,Dim_02_2889,Dim_03_2889,Dim_04_2889,Dim_05_2889,Dim_06_2889,Dim_07_2889,Dim_08_2889,Dim_09_2889
2890,Saloon,619,2006,CELSIOR,Blue,2022-03-04,102,Owner2890,price_2890,Engine_2890,License_2890,Dim_01_2890,Dim_02_2890,Dim_03_2890,Dim_04_2890,Dim_05_2890,Dim_06_2890,Dim_07_2890,Dim_08_2890,Dim_09_2890
2891,Sports Car,512,2006,335I,Grey,2022-02-04,105,Owner2891,price_2891,Engine_2891,License_2891,Dim_01_2891,Dim_02_2891,Dim_03_2891,Dim_04_2891,Dim_05_2891,Dim_06_2891,Dim_07_2891,Dim_08_2891,Dim_09_2891
2892,Saloon,512,2006,323I,Blue,2022-03-06,102,Owner2892,price_2892,Engine_2892,License_2892,Dim_01_2892,Dim_02_2892,Dim_03_2892,Dim_04_2892,Dim_05_2892,Dim_06_2892,Dim_07_2892,Dim_08_2892,Dim_09_2892
2893,Saloon,610,2006,LEGACY,White,2022-03-11,114,Owner2893,price_2893,Engine_2893,License_2893,Dim_01_2893,Dim_02_2893,Dim_03_2893,Dim_04_2893,Dim_05_2893,Dim_06_2893,Dim_07_2893,Dim_08_2893,Dim_09_2893
2894,Stationwagon,576,2005,MPV,Black,2022-01-20,103,Owner2894,price_2894,Engine_2894,License_2894,Dim_01_2894,Dim_02_2894,Dim_03_2894,Dim_04_2894,Dim_05_2894,Dim_06_2894,Dim_07_2894,Dim_08_2894,Dim_09_2894
2895,Saloon,579,2005,COOPER,Blue,2021-12-07,104,Owner2895,price_2895,Engine_2895,License_2895,Dim_01_2895,Dim_02_2895,Dim_03_2895,Dim_04_2895,Dim_05_2895,Dim_06_2895,Dim_07_2895,Dim_08_2895,Dim_09_2895
2896,Saloon,619,1998,ARISTO,Grey,2022-02-11,108,Owner2896,price_2896,Engine_2896,License_2896,Dim_01_2896,Dim_02_2896,Dim_03_2896,Dim_04_2896,Dim_05_2896,Dim_06_2896,Dim_07_2896,Dim_08_2896,Dim_09_2896
2897,Stationwagon,610,2004,LEGACY,Grey,2022-02-27,107,Owner2897,price_2897,Engine_2897,License_2897,Dim_01_2897,Dim_02_2897,Dim_03_2897,Dim_04_2897,Dim_05_2897,Dim_06_2897,Dim_07_2897,Dim_08_2897,Dim_09_2897
2898,Stationwagon,619,2004,ESTIMA,White,2021-12-04,103,Owner2898,price_2898,Engine_2898,License_2898,Dim_01_2898,Dim_02_2898,Dim_03_2898,Dim_04_2898,Dim_05_2898,Dim_06_2898,Dim_07_2898,Dim_08_2898,Dim_09_2898
2899,Hatchback,576,2005,DEMIO,Black,2021-11-11,104,Owner2899,price_2899,Engine_2899,License_2899,Dim_01_2899,Dim_02_2899,Dim_03_2899,Dim_04_2899,Dim_05_2899,Dim_06_2899,Dim_07_2899,Dim_08_2899,Dim_09_2899
2900,Stationwagon,550,2004,ODYSSEY,Purple,2022-01-03,114,Owner2900,price_2900,Engine_2900,License_2900,Dim_01_2900,Dim_02_2900,Dim_03_2900,Dim_04_2900,Dim_05_2900,Dim_06_2900,Dim_07_2900,Dim_08_2900,Dim_09_2900
2901,Saloon,512,2006,323I,Blue,2022-03-01,104,Owner2901,price_2901,Engine_2901,License_2901,Dim_01_2901,Dim_02_2901,Dim_03_2901,Dim_04_2901,Dim_05_2901,Dim_06_2901,Dim_07_2901,Dim_08_2901,Dim_09_2901
2902,Hatchback,540,1995,FESTIVA GLXI 1.3,Red,2022-02-04,109,Owner2902,price_2902,Engine_2902,License_2902,Dim_01_2902,Dim_02_2902,Dim_03_2902,Dim_04_2902,Dim_05_2902,Dim_06_2902,Dim_07_2902,Dim_08_2902,Dim_09_2902
2903,Hatchback,619,2005,VITZ,Blue,2022-03-18,106,Owner2903,price_2903,Engine_2903,License_2903,Dim_01_2903,Dim_02_2903,Dim_03_2903,Dim_04_2903,Dim_05_2903,Dim_06_2903,Dim_07_2903,Dim_08_2903,Dim_09_2903
2904,Stationwagon,534,2015,JOURNEY,White,2022-03-29,102,Owner2904,price_2904,Engine_2904,License_2904,Dim_01_2904,Dim_02_2904,Dim_03_2904,Dim_04_2904,Dim_05_2904,Dim_06_2904,Dim_07_2904,Dim_08_2904,Dim_09_2904
2905,Saloon,507,2008,A4,Black,2022-04-05,102,Owner2905,price_2905,Engine_2905,License_2905,Dim_01_2905,Dim_02_2905,Dim_03_2905,Dim_04_2905,Dim_05_2905,Dim_06_2905,Dim_07_2905,Dim_08_2905,Dim_09_2905
2906,Hatchback,550,2006,FIT,Grey,2022-03-26,102,Owner2906,price_2906,Engine_2906,License_2906,Dim_01_2906,Dim_02_2906,Dim_03_2906,Dim_04_2906,Dim_05_2906,Dim_06_2906,Dim_07_2906,Dim_08_2906,Dim_09_2906
2907,Hatchback,576,2006,AXELA,Blue,2022-01-15,107,Owner2907,price_2907,Engine_2907,License_2907,Dim_01_2907,Dim_02_2907,Dim_03_2907,Dim_04_2907,Dim_05_2907,Dim_06_2907,Dim_07_2907,Dim_08_2907,Dim_09_2907
2908,Stationwagon,587,2004,MURANO,Grey,2022-03-15,105,Owner2908,price_2908,Engine_2908,License_2908,Dim_01_2908,Dim_02_2908,Dim_03_2908,Dim_04_2908,Dim_05_2908,Dim_06_2908,Dim_07_2908,Dim_08_2908,Dim_09_2908
2909,Utility,540,1995,COURIER,Red,2022-01-28,103,Owner2909,price_2909,Engine_2909,License_2909,Dim_01_2909,Dim_02_2909,Dim_03_2909,Dim_04_2909,Dim_05_2909,Dim_06_2909,Dim_07_2909,Dim_08_2909,Dim_09_2909
2910,Saloon,576,2007,ATENZA,White,2022-04-04,103,Owner2910,price_2910,Engine_2910,License_2910,Dim_01_2910,Dim_02_2910,Dim_03_2910,Dim_04_2910,Dim_05_2910,Dim_06_2910,Dim_07_2910,Dim_08_2910,Dim_09_2910
2911,Saloon,550,2000,INTEGRA,White,2021-12-04,102,Owner2911,price_2911,Engine_2911,License_2911,Dim_01_2911,Dim_02_2911,Dim_03_2911,Dim_04_2911,Dim_05_2911,Dim_06_2911,Dim_07_2911,Dim_08_2911,Dim_09_2911
2912,Saloon,550,1997,PRELUDE,White,2021-11-29,103,Owner2912,price_2912,Engine_2912,License_2912,Dim_01_2912,Dim_02_2912,Dim_03_2912,Dim_04_2912,Dim_05_2912,Dim_06_2912,Dim_07_2912,Dim_08_2912,Dim_09_2912
2913,Sports Car,512,1999,328CI,Silver,2022-02-04,104,Owner2913,price_2913,Engine_2913,License_2913,Dim_01_2913,Dim_02_2913,Dim_03_2913,Dim_04_2913,Dim_05_2913,Dim_06_2913,Dim_07_2913,Dim_08_2913,Dim_09_2913
2914,Hatchback,576,2005,DEMIO,Blue,2021-12-11,104,Owner2914,price_2914,Engine_2914,License_2914,Dim_01_2914,Dim_02_2914,Dim_03_2914,Dim_04_2914,Dim_05_2914,Dim_06_2914,Dim_07_2914,Dim_08_2914,Dim_09_2914
2915,Roadbike,594,2015,MP3,Grey,2021-12-03,102,Owner2915,price_2915,Engine_2915,License_2915,Dim_01_2915,Dim_02_2915,Dim_03_2915,Dim_04_2915,Dim_05_2915,Dim_06_2915,Dim_07_2915,Dim_08_2915,Dim_09_2915
2916,Hatchback,619,2004,RAUM,Green,2021-10-12,114,Owner2916,price_2916,Engine_2916,License_2916,Dim_01_2916,Dim_02_2916,Dim_03_2916,Dim_04_2916,Dim_05_2916,Dim_06_2916,Dim_07_2916,Dim_08_2916,Dim_09_2916
2917,Saloon,619,2005,CAMRY,Silver,2022-01-12,103,Owner2917,price_2917,Engine_2917,License_2917,Dim_01_2917,Dim_02_2917,Dim_03_2917,Dim_04_2917,Dim_05_2917,Dim_06_2917,Dim_07_2917,Dim_08_2917,Dim_09_2917
2918,Hatchback,611,2005,SWIFT,Red,2021-12-10,105,Owner2918,price_2918,Engine_2918,License_2918,Dim_01_2918,Dim_02_2918,Dim_03_2918,Dim_04_2918,Dim_05_2918,Dim_06_2918,Dim_07_2918,Dim_08_2918,Dim_09_2918
2919,Saloon,580,1998,LANCER,Silver,2022-03-02,114,Owner2919,price_2919,Engine_2919,License_2919,Dim_01_2919,Dim_02_2919,Dim_03_2919,Dim_04_2919,Dim_05_2919,Dim_06_2919,Dim_07_2919,Dim_08_2919,Dim_09_2919
2920,Hatchback,550,2005,FIT,Blue,2021-12-21,101,Owner2920,price_2920,Engine_2920,License_2920,Dim_01_2920,Dim_02_2920,Dim_03_2920,Dim_04_2920,Dim_05_2920,Dim_06_2920,Dim_07_2920,Dim_08_2920,Dim_09_2920
2921,Saloon,619,2008,MARKX,Silver,2022-03-08,102,Owner2921,price_2921,Engine_2921,License_2921,Dim_01_2921,Dim_02_2921,Dim_03_2921,Dim_04_2921,Dim_05_2921,Dim_06_2921,Dim_07_2921,Dim_08_2921,Dim_09_2921
2922,Hatchback,576,2005,DEMIO,Grey,2022-03-11,103,Owner2922,price_2922,Engine_2922,License_2922,Dim_01_2922,Dim_02_2922,Dim_03_2922,Dim_04_2922,Dim_05_2922,Dim_06_2922,Dim_07_2922,Dim_08_2922,Dim_09_2922
2923,Hatchback,576,2006,DEMIO,White,2022-02-01,114,Owner2923,price_2923,Engine_2923,License_2923,Dim_01_2923,Dim_02_2923,Dim_03_2923,Dim_04_2923,Dim_05_2923,Dim_06_2923,Dim_07_2923,Dim_08_2923,Dim_09_2923
2924,Stationwagon,610,2004,OUTBACK,White,2022-03-13,103,Owner2924,price_2924,Engine_2924,License_2924,Dim_01_2924,Dim_02_2924,Dim_03_2924,Dim_04_2924,Dim_05_2924,Dim_06_2924,Dim_07_2924,Dim_08_2924,Dim_09_2924
2925,Utility,548,2002,UTE,Green,2021-11-27,105,Owner2925,price_2925,Engine_2925,License_2925,Dim_01_2925,Dim_02_2925,Dim_03_2925,Dim_04_2925,Dim_05_2925,Dim_06_2925,Dim_07_2925,Dim_08_2925,Dim_09_2925
2926,Saloon,587,2006,BLUEBIRD,White,2022-03-20,102,Owner2926,price_2926,Engine_2926,License_2926,Dim_01_2926,Dim_02_2926,Dim_03_2926,Dim_04_2926,Dim_05_2926,Dim_06_2926,Dim_07_2926,Dim_08_2926,Dim_09_2926
2927,Utility,540,2015,RANGER,Black,2021-12-13,101,Owner2927,price_2927,Engine_2927,License_2927,Dim_01_2927,Dim_02_2927,Dim_03_2927,Dim_04_2927,Dim_05_2927,Dim_06_2927,Dim_07_2927,Dim_08_2927,Dim_09_2927
2928,Convertible,512,2006,Z4,Silver,2022-01-19,102,Owner2928,price_2928,Engine_2928,License_2928,Dim_01_2928,Dim_02_2928,Dim_03_2928,Dim_04_2928,Dim_05_2928,Dim_06_2928,Dim_07_2928,Dim_08_2928,Dim_09_2928
2929,Stationwagon,548,2007,CAPTIVA,Silver,2022-02-17,115,Owner2929,price_2929,Engine_2929,License_2929,Dim_01_2929,Dim_02_2929,Dim_03_2929,Dim_04_2929,Dim_05_2929,Dim_06_2929,Dim_07_2929,Dim_08_2929,Dim_09_2929
2930,Utility,587,2015,NAVARA,Black,2022-03-03,101,Owner2930,price_2930,Engine_2930,License_2930,Dim_01_2930,Dim_02_2930,Dim_03_2930,Dim_04_2930,Dim_05_2930,Dim_06_2930,Dim_07_2930,Dim_08_2930,Dim_09_2930
2931,Saloon,576,2005,AXELA,Grey,2021-12-26,102,Owner2931,price_2931,Engine_2931,License_2931,Dim_01_2931,Dim_02_2931,Dim_03_2931,Dim_04_2931,Dim_05_2931,Dim_06_2931,Dim_07_2931,Dim_08_2931,Dim_09_2931
2932,Hatchback,512,2004,MINI,Silver,2022-03-26,105,Owner2932,price_2932,Engine_2932,License_2932,Dim_01_2932,Dim_02_2932,Dim_03_2932,Dim_04_2932,Dim_05_2932,Dim_06_2932,Dim_07_2932,Dim_08_2932,Dim_09_2932
2933,Stationwagon,576,2006,MPV,Grey,2022-03-22,103,Owner2933,price_2933,Engine_2933,License_2933,Dim_01_2933,Dim_02_2933,Dim_03_2933,Dim_04_2933,Dim_05_2933,Dim_06_2933,Dim_07_2933,Dim_08_2933,Dim_09_2933
2934,Utility,548,2004,RODEO 4X2,White,2021-11-20,103,Owner2934,price_2934,Engine_2934,License_2934,Dim_01_2934,Dim_02_2934,Dim_03_2934,Dim_04_2934,Dim_05_2934,Dim_06_2934,Dim_07_2934,Dim_08_2934,Dim_09_2934
2935,Stationwagon,540,2005,TERRITORY,Blue,2022-02-07,101,Owner2935,price_2935,Engine_2935,License_2935,Dim_01_2935,Dim_02_2935,Dim_03_2935,Dim_04_2935,Dim_05_2935,Dim_06_2935,Dim_07_2935,Dim_08_2935,Dim_09_2935
2936,Other Truck,581,2015,CANTER,White,2022-03-12,102,Owner2936,price_2936,Engine_2936,License_2936,Dim_01_2936,Dim_02_2936,Dim_03_2936,Dim_04_2936,Dim_05_2936,Dim_06_2936,Dim_07_2936,Dim_08_2936,Dim_09_2936
2937,Hatchback,587,2007,DUALIS,Silver,2022-01-27,104,Owner2937,price_2937,Engine_2937,License_2937,Dim_01_2937,Dim_02_2937,Dim_03_2937,Dim_04_2937,Dim_05_2937,Dim_06_2937,Dim_07_2937,Dim_08_2937,Dim_09_2937
2938,Stationwagon,550,2004,ODYSSEY,White,2021-12-14,102,Owner2938,price_2938,Engine_2938,License_2938,Dim_01_2938,Dim_02_2938,Dim_03_2938,Dim_04_2938,Dim_05_2938,Dim_06_2938,Dim_07_2938,Dim_08_2938,Dim_09_2938
2939,Hatchback,633,2013,GOLF,Silver,2022-03-11,102,Owner2939,price_2939,Engine_2939,License_2939,Dim_01_2939,Dim_02_2939,Dim_03_2939,Dim_04_2939,Dim_05_2939,Dim_06_2939,Dim_07_2939,Dim_08_2939,Dim_09_2939
2940,Stationwagon,610,1995,IMPREZA,Silver,2022-01-20,107,Owner2940,price_2940,Engine_2940,License_2940,Dim_01_2940,Dim_02_2940,Dim_03_2940,Dim_04_2940,Dim_05_2940,Dim_06_2940,Dim_07_2940,Dim_08_2940,Dim_09_2940
2941,Saloon,550,2005,ACCORD,Blue,2021-12-27,102,Owner2941,price_2941,Engine_2941,License_2941,Dim_01_2941,Dim_02_2941,Dim_03_2941,Dim_04_2941,Dim_05_2941,Dim_06_2941,Dim_07_2941,Dim_08_2941,Dim_09_2941
2942,Hatchback,512,2007,116I,Silver,2022-03-27,102,Owner2942,price_2942,Engine_2942,License_2942,Dim_01_2942,Dim_02_2942,Dim_03_2942,Dim_04_2942,Dim_05_2942,Dim_06_2942,Dim_07_2942,Dim_08_2942,Dim_09_2942
2943,Saloon,580,2007,GALANT,Silver,2022-03-08,102,Owner2943,price_2943,Engine_2943,License_2943,Dim_01_2943,Dim_02_2943,Dim_03_2943,Dim_04_2943,Dim_05_2943,Dim_06_2943,Dim_07_2943,Dim_08_2943,Dim_09_2943
2944,Stationwagon,576,2005,DEMIO,Brown,2021-10-17,102,Owner2944,price_2944,Engine_2944,License_2944,Dim_01_2944,Dim_02_2944,Dim_03_2944,Dim_04_2944,Dim_05_2944,Dim_06_2944,Dim_07_2944,Dim_08_2944,Dim_09_2944
2945,Hatchback,576,2013,MAZDA3,White,2022-03-06,108,Owner2945,price_2945,Engine_2945,License_2945,Dim_01_2945,Dim_02_2945,Dim_03_2945,Dim_04_2945,Dim_05_2945,Dim_06_2945,Dim_07_2945,Dim_08_2945,Dim_09_2945
2946,Stationwagon,619,1995,LANDCRUISER,Grey,2022-02-04,114,Owner2946,price_2946,Engine_2946,License_2946,Dim_01_2946,Dim_02_2946,Dim_03_2946,Dim_04_2946,Dim_05_2946,Dim_06_2946,Dim_07_2946,Dim_08_2946,Dim_09_2946
2947,Stationwagon,610,1998,IMPREZA,Black,2022-02-28,109,Owner2947,price_2947,Engine_2947,License_2947,Dim_01_2947,Dim_02_2947,Dim_03_2947,Dim_04_2947,Dim_05_2947,Dim_06_2947,Dim_07_2947,Dim_08_2947,Dim_09_2947
2948,Light Van,587,2013,NAVARA,White,2021-10-30,105,Owner2948,price_2948,Engine_2948,License_2948,Dim_01_2948,Dim_02_2948,Dim_03_2948,Dim_04_2948,Dim_05_2948,Dim_06_2948,Dim_07_2948,Dim_08_2948,Dim_09_2948
2949,Light Van,550,2004,ELYSION,Silver,2022-03-05,102,Owner2949,price_2949,Engine_2949,License_2949,Dim_01_2949,Dim_02_2949,Dim_03_2949,Dim_04_2949,Dim_05_2949,Dim_06_2949,Dim_07_2949,Dim_08_2949,Dim_09_2949
2950,Utility,619,1996,HILUX,Red,2022-02-02,102,Owner2950,price_2950,Engine_2950,License_2950,Dim_01_2950,Dim_02_2950,Dim_03_2950,Dim_04_2950,Dim_05_2950,Dim_06_2950,Dim_07_2950,Dim_08_2950,Dim_09_2950
2951,Mobile Home - Light,509,1980,J2S,White,2022-01-16,111,Owner2951,price_2951,Engine_2951,License_2951,Dim_01_2951,Dim_02_2951,Dim_03_2951,Dim_04_2951,Dim_05_2951,Dim_06_2951,Dim_07_2951,Dim_08_2951,Dim_09_2951
2952,Stationwagon,512,2005,X3,Grey,2021-10-26,114,Owner2952,price_2952,Engine_2952,License_2952,Dim_01_2952,Dim_02_2952,Dim_03_2952,Dim_04_2952,Dim_05_2952,Dim_06_2952,Dim_07_2952,Dim_08_2952,Dim_09_2952
2953,Saloon,580,2006,GALANT,Red,2021-12-07,102,Owner2953,price_2953,Engine_2953,License_2953,Dim_01_2953,Dim_02_2953,Dim_03_2953,Dim_04_2953,Dim_05_2953,Dim_06_2953,Dim_07_2953,Dim_08_2953,Dim_09_2953
2954,Stationwagon,610,2005,FORESTER,Silver,2022-03-28,114,Owner2954,price_2954,Engine_2954,License_2954,Dim_01_2954,Dim_02_2954,Dim_03_2954,Dim_04_2954,Dim_05_2954,Dim_06_2954,Dim_07_2954,Dim_08_2954,Dim_09_2954
2955,Saloon,587,1997,MAXIMA,Green,2022-03-16,107,Owner2955,price_2955,Engine_2955,License_2955,Dim_01_2955,Dim_02_2955,Dim_03_2955,Dim_04_2955,Dim_05_2955,Dim_06_2955,Dim_07_2955,Dim_08_2955,Dim_09_2955
2956,Stationwagon,611,2016,VITARA,White,2022-02-01,103,Owner2956,price_2956,Engine_2956,License_2956,Dim_01_2956,Dim_02_2956,Dim_03_2956,Dim_04_2956,Dim_05_2956,Dim_06_2956,Dim_07_2956,Dim_08_2956,Dim_09_2956
2957,Utility,540,2016,RANGER,Black,2022-03-28,114,Owner2957,price_2957,Engine_2957,License_2957,Dim_01_2957,Dim_02_2957,Dim_03_2957,Dim_04_2957,Dim_05_2957,Dim_06_2957,Dim_07_2957,Dim_08_2957,Dim_09_2957
2958,Saloon,587,2005,FUGA,Black,2022-01-19,102,Owner2958,price_2958,Engine_2958,License_2958,Dim_01_2958,Dim_02_2958,Dim_03_2958,Dim_04_2958,Dim_05_2958,Dim_06_2958,Dim_07_2958,Dim_08_2958,Dim_09_2958
2959,Stationwagon,619,2004,AVENSIS,Silver,2022-01-17,102,Owner2959,price_2959,Engine_2959,License_2959,Dim_01_2959,Dim_02_2959,Dim_03_2959,Dim_04_2959,Dim_05_2959,Dim_06_2959,Dim_07_2959,Dim_08_2959,Dim_09_2959
2960,Light Van,619,2009,TOWNACE,Silver,2022-02-08,103,Owner2960,price_2960,Engine_2960,License_2960,Dim_01_2960,Dim_02_2960,Dim_03_2960,Dim_04_2960,Dim_05_2960,Dim_06_2960,Dim_07_2960,Dim_08_2960,Dim_09_2960
2961,Light Van,619,2008,HIACE,Silver,2021-10-13,106,Owner2961,price_2961,Engine_2961,License_2961,Dim_01_2961,Dim_02_2961,Dim_03_2961,Dim_04_2961,Dim_05_2961,Dim_06_2961,Dim_07_2961,Dim_08_2961,Dim_09_2961
2962,Stationwagon,576,1998,FAMILIA,Silver,2022-03-27,102,Owner2962,price_2962,Engine_2962,License_2962,Dim_01_2962,Dim_02_2962,Dim_03_2962,Dim_04_2962,Dim_05_2962,Dim_06_2962,Dim_07_2962,Dim_08_2962,Dim_09_2962
2963,Saloon,619,2005,MARKX,Silver,2022-04-05,102,Owner2963,price_2963,Engine_2963,License_2963,Dim_01_2963,Dim_02_2963,Dim_03_2963,Dim_04_2963,Dim_05_2963,Dim_06_2963,Dim_07_2963,Dim_08_2963,Dim_09_2963
2964,Light Van,576,2012,BONGO,White,2022-02-25,102,Owner2964,price_2964,Engine_2964,License_2964,Dim_01_2964,Dim_02_2964,Dim_03_2964,Dim_04_2964,Dim_05_2964,Dim_06_2964,Dim_07_2964,Dim_08_2964,Dim_09_2964
2965,Saloon,610,2006,LEGACY,Grey,2022-01-23,102,Owner2965,price_2965,Engine_2965,License_2965,Dim_01_2965,Dim_02_2965,Dim_03_2965,Dim_04_2965,Dim_05_2965,Dim_06_2965,Dim_07_2965,Dim_08_2965,Dim_09_2965
2966,Saloon,540,2007,FALCON,Black,2022-01-14,115,Owner2966,price_2966,Engine_2966,License_2966,Dim_01_2966,Dim_02_2966,Dim_03_2966,Dim_04_2966,Dim_05_2966,Dim_06_2966,Dim_07_2966,Dim_08_2966,Dim_09_2966
2967,Saloon,619,2010,PRIUS,Silver,2021-10-20,102,Owner2967,price_2967,Engine_2967,License_2967,Dim_01_2967,Dim_02_2967,Dim_03_2967,Dim_04_2967,Dim_05_2967,Dim_06_2967,Dim_07_2967,Dim_08_2967,Dim_09_2967
2968,Saloon,577,2001,S,Silver,2021-11-29,102,Owner2968,price_2968,Engine_2968,License_2968,Dim_01_2968,Dim_02_2968,Dim_03_2968,Dim_04_2968,Dim_05_2968,Dim_06_2968,Dim_07_2968,Dim_08_2968,Dim_09_2968
2969,Light Van,576,2012,BONGO,White,2022-03-18,102,Owner2969,price_2969,Engine_2969,License_2969,Dim_01_2969,Dim_02_2969,Dim_03_2969,Dim_04_2969,Dim_05_2969,Dim_06_2969,Dim_07_2969,Dim_08_2969,Dim_09_2969
